location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
GB_UKF,2020-02-08,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,7.839506,5.240741,9.734568,0.3175,,4.049383,76.983781
GB_UKF,2020-02-09,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,9.969136,6.919753,13.518519,0.217714,,7.098765,82.351842
GB_UKF,2020-02-10,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,4.567901,0.759259,7.845679,11.901714,,0.882716,77.071127
GB_UKF,2020-02-11,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,3.759259,1.820988,5.604938,4.535714,10.16,-1.024691,70.978018
GB_UKF,2020-02-12,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,3.814815,1.796296,7.271605,0.1905,,-0.950617,71.123751
GB_UKF,2020-02-13,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,5.432099,1.746914,8.320988,7.220857,10.16,3.524691,87.52668
GB_UKF,2020-02-14,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,6.271605,0.938272,10.635802,0.79375,,4.561728,88.823621
GB_UKF,2020-02-15,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,10.796296,7.166667,13.37037,1.342571,,9.277778,90.35495
GB_UKF,2020-02-16,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,8.080247,4.537037,12.67284,18.614571,20.32,5.635802,84.583664
GB_UKF,2020-02-17,ChIJd53T1HraeUgRyyrRdQNJLas,Q47994,nuts/UKF,GB,United Kingdom,UKF,"East Midlands, England",GB,GBR,1,,,,,4811065,2378928,2432137,307.0,564032,550641,625712,588207,600079,669986,539069,430599,242740,163283267000,33984,151279,52.98,-0.75,15810,81.2,6.265432,4.0,10.08642,6.567714,,2.148148,74.96695
