,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
507,507,GB_UKI,2021-05-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,249.0,0.0,741383.0,15699.0,34810.0,4106131.0,48448.0,2288643.0,83258.0,6394774.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-37.0,-5.0,-2.0,-37.0,-16.0,4.0,10.327778,7.705556,13.711111,5.503333,0.0,7.083333,80.35191
508,508,GB_UKI,2021-05-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,281.0,2.0,741664.0,15701.0,21717.0,4127848.0,26677.0,2315320.0,48394.0,6443168.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-37.0,-13.0,-2.0,-41.0,-15.0,4.0,9.483333,4.533333,12.716667,1.566333,0.0,5.788889,77.820146
509,509,GB_UKI,2021-05-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,380.0,1.0,742044.0,15702.0,19869.0,4147717.0,39511.0,2354831.0,59380.0,6502548.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-37.0,-5.0,7.0,-49.0,-43.0,14.0,9.35,6.561111,12.488889,9.355667,0.0,6.783333,84.083922
510,510,GB_UKI,2021-05-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,424.0,1.0,742468.0,15703.0,29019.0,4176736.0,39422.0,2394253.0,68441.0,6570989.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-37.0,-3.0,12.0,-48.0,-43.0,13.0,10.288889,6.594444,14.911111,7.789333,0.0,6.061111,75.114184
511,511,GB_UKI,2021-05-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,485.0,3.0,742953.0,15706.0,35124.0,4211860.0,42097.0,2436350.0,77221.0,6648210.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-36.0,-2.0,24.0,-47.0,-41.0,13.0,11.016667,5.677778,15.705556,0.282222,0.0,6.155556,72.100251
512,512,GB_UKI,2021-05-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,520.0,1.0,743473.0,15707.0,42850.0,4254710.0,47805.0,2484155.0,90655.0,6738865.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,1.0,47.0,-46.0,-40.0,12.0,13.755556,6.938889,18.938889,0.0508,0.0,7.455556,65.891827
513,513,GB_UKI,2021-05-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,430.0,0.0,743903.0,15707.0,44086.0,4298796.0,45478.0,2529633.0,89564.0,6828429.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,3.0,21.0,-42.0,-39.0,10.0,14.366667,9.061111,18.772222,0.09525,0.0,9.266667,71.50396
514,514,GB_UKI,2021-05-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,386.0,1.0,744289.0,15708.0,35301.0,4334097.0,37083.0,2566716.0,72384.0,6900813.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-3.0,30.0,-32.0,-15.0,1.0,15.172222,10.133333,20.044444,0.28575,0.0,8.394444,64.015935
515,515,GB_UKI,2021-05-30,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,401.0,2.0,744690.0,15710.0,23743.0,4357840.0,17921.0,2584637.0,41664.0,6942477.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-25.0,-6.0,67.0,-31.0,-14.0,-1.0,12.433333,7.883333,19.211111,0.0,0.0,8.322222,76.082509
516,516,GB_UKI,2021-05-31,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,515.0,0.0,745205.0,15710.0,23462.0,4381302.0,23763.0,2608400.0,47225.0,6989702.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-21.0,-7.0,140.0,-55.0,-76.0,14.0,15.405556,7.711111,22.911111,0.0254,0.0,9.35,67.294331
517,517,GB_UKI,2021-06-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,713.0,0.0,745918.0,15710.0,20840.0,4402142.0,35583.0,2643983.0,56423.0,7046125.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,3.0,73.0,-48.0,-53.0,12.0,17.905556,10.238889,24.333333,0.0,0.0,8.422222,53.921503
518,518,GB_UKI,2021-06-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,814.0,1.0,746732.0,15711.0,28754.0,4430896.0,36013.0,2679996.0,64767.0,7110892.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,0.0,61.0,-48.0,-51.0,13.0,19.466667,11.388889,26.305556,0.0,0.0,10.522222,56.377252
519,519,GB_UKI,2021-06-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,797.0,1.0,747529.0,15712.0,33303.0,4464199.0,38408.0,2718404.0,71711.0,7182603.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,2.0,64.0,-48.0,-51.0,13.0,18.655556,14.661111,22.244444,0.3048,0.0,13.4,71.679364
520,520,GB_UKI,2021-06-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,703.0,2.0,748232.0,15714.0,33449.0,4497648.0,38165.0,2756569.0,71614.0,7254217.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-39.0,-8.0,-20.0,-48.0,-49.0,14.0,14.038889,12.138889,15.305556,3.471333,0.0,12.022222,87.776311
521,521,GB_UKI,2021-06-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,598.0,1.0,748830.0,15715.0,36489.0,4534137.0,42676.0,2799245.0,79165.0,7333382.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-1.0,41.0,-34.0,-11.0,1.0,16.894444,11.405556,22.305556,3.302,0.0,10.244444,65.026705
522,522,GB_UKI,2021-06-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,667.0,2.0,749497.0,15717.0,26566.0,4560703.0,24986.0,2824231.0,51552.0,7384934.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-7.0,38.0,-38.0,-9.0,2.0,17.372222,11.977778,21.894444,0.0,0.0,12.511111,73.275539
523,523,GB_UKI,2021-06-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1017.0,0.0,750514.0,15717.0,19225.0,4579928.0,35960.0,2860191.0,55185.0,7440119.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,4.0,65.0,-46.0,-42.0,12.0,17.538889,13.483333,22.088889,0.0762,0.0,12.672222,73.42581
524,524,GB_UKI,2021-06-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1095.0,2.0,751609.0,15719.0,22049.0,4601977.0,34875.0,2895066.0,56924.0,7497043.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,3.0,60.0,-46.0,-41.0,12.0,17.966667,11.6,23.255556,0.0,0.0,11.261111,65.102107
525,525,GB_UKI,2021-06-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1077.0,2.0,752686.0,15721.0,28430.0,4630407.0,36100.0,2931166.0,64530.0,7561573.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,4.0,63.0,-45.0,-40.0,12.0,18.622222,10.95,24.477778,0.0,0.0,10.344444,58.971007
526,526,GB_UKI,2021-06-10,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,996.0,0.0,753682.0,15721.0,34269.0,4664676.0,36362.0,2967528.0,70631.0,7632204.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,4.0,45.0,-45.0,-39.0,12.0,18.511111,14.722222,22.705556,0.0,0.0,14.777778,79.048407
527,527,GB_UKI,2021-06-11,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,938.0,0.0,754620.0,15721.0,36306.0,4700982.0,36631.0,3004159.0,72937.0,7705141.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,4.0,34.0,-42.0,-37.0,11.0,18.827778,15.35,23.25,0.0,0.0,14.672222,77.083115
528,528,GB_UKI,2021-06-12,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,772.0,5.0,755392.0,15726.0,42955.0,4743937.0,31685.0,3035844.0,74640.0,7779781.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-34.0,0.0,39.0,-34.0,-10.0,1.0,18.766667,13.938889,23.111111,0.0,0.0,11.366667,62.284066
529,529,GB_UKI,2021-06-13,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,767.0,1.0,756159.0,15727.0,27274.0,4771211.0,19874.0,3055718.0,47148.0,7826929.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-5.0,59.0,-34.0,-9.0,0.0,20.355556,13.122222,26.294444,0.0,0.0,12.55,61.074219
530,530,GB_UKI,2021-06-14,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1208.0,0.0,757367.0,15727.0,21733.0,4792944.0,30159.0,3085877.0,51892.0,7878821.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,4.0,60.0,-46.0,-41.0,12.0,21.183333,14.05,26.972222,0.0,0.0,13.416667,61.344329
531,531,GB_UKI,2021-06-15,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1300.0,1.0,758667.0,15728.0,58906.0,4851850.0,60096.0,3145973.0,119002.0,7997823.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,3.0,46.0,-46.0,-40.0,12.0,19.005556,13.944444,24.361111,0.0,0.0,11.45,61.757091
532,532,GB_UKI,2021-06-16,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1163.0,2.0,759830.0,15730.0,0.0,4851850.0,0.0,3145973.0,0.0,7997823.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,1.0,48.0,-46.0,-40.0,12.0,20.827778,13.316667,27.194444,0.0,0.0,14.444444,67.029308
533,533,GB_UKI,2021-06-17,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1300.0,2.0,761130.0,15732.0,35897.0,4887747.0,30418.0,3176391.0,66315.0,8064138.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-2.0,6.0,-47.0,-41.0,13.0,18.316667,16.244444,20.294444,7.196667,0.0,16.583333,89.714366
534,534,GB_UKI,2021-06-18,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1038.0,4.0,762168.0,15736.0,36301.0,4924048.0,30853.0,3207244.0,67154.0,8131292.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-40.0,-6.0,-23.0,-45.0,-39.0,13.0,14.105556,11.983333,15.977778,10.710333,0.0,13.411111,95.613681
535,535,GB_UKI,2021-06-19,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,924.0,2.0,763092.0,15738.0,44924.0,4968972.0,30213.0,3237457.0,75137.0,8206429.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-5.0,-8.0,-38.0,-11.0,4.0,13.266667,11.488889,15.25,26.839333,0.0,11.511111,89.174964
536,536,GB_UKI,2021-06-20,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,971.0,1.0,764063.0,15739.0,29601.0,4998573.0,15489.0,3252946.0,45090.0,8251519.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-29.0,-10.0,4.0,-40.0,-8.0,3.0,14.444444,12.372222,17.911111,0.471714,0.0,12.694444,89.30445
537,537,GB_UKI,2021-06-21,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1654.0,2.0,765717.0,15741.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-7.0,-6.0,-49.0,-42.0,14.0,12.366667,11.011111,13.611111,0.211667,0.0,10.277778,87.168353
538,538,GB_UKI,2021-06-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1787.0,0.0,767504.0,15741.0,45841.0,5044414.0,43253.0,3296199.0,89094.0,8340613.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-2.0,17.0,-47.0,-41.0,13.0,13.055556,10.011111,16.105556,5.884333,0.0,7.538889,69.350654
539,539,GB_UKI,2021-06-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1971.0,0.0,769475.0,15741.0,29935.0,5074349.0,26441.0,3322640.0,56376.0,8396989.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,-1.0,46.0,-46.0,-40.0,12.0,14.444444,7.2,20.344444,0.2032,0.0,7.316667,62.364669
540,540,GB_UKI,2021-06-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1959.0,3.0,771434.0,15744.0,33728.0,5108077.0,26528.0,3349168.0,60256.0,8457245.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,0.0,35.0,-46.0,-40.0,12.0,15.805556,8.811111,20.133333,0.0508,0.0,11.455556,75.604683
541,541,GB_UKI,2021-06-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2057.0,4.0,773491.0,15748.0,30616.0,5138693.0,29440.0,3378608.0,60056.0,8517301.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,1.0,24.0,-42.0,-38.0,11.0,16.411111,13.061111,20.283333,0.211667,0.0,12.105556,75.950673
542,542,GB_UKI,2021-06-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1723.0,0.0,775214.0,15748.0,33947.0,5172640.0,30122.0,3408730.0,64069.0,8581370.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-5.0,25.0,-32.0,-10.0,2.0,16.733333,12.411111,21.305556,0.310444,0.0,11.711111,72.464924
543,543,GB_UKI,2021-06-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1890.0,4.0,777104.0,15752.0,21500.0,5194140.0,21018.0,3429748.0,42518.0,8623888.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,-11.0,7.0,-38.0,-9.0,3.0,16.7,14.477778,19.422222,0.0,0.0,14.827778,88.806236
544,544,GB_UKI,2021-06-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2873.0,0.0,779977.0,15752.0,19742.0,5213882.0,22188.0,3451936.0,41930.0,8665818.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,-2.0,24.0,-47.0,-42.0,12.0,16.7,14.983333,19.522222,17.949333,0.0,15.427778,92.284693
545,545,GB_UKI,2021-06-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2996.0,3.0,782973.0,15755.0,19234.0,5233116.0,23327.0,3475263.0,42561.0,8708379.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-34.0,-8.0,3.0,-48.0,-43.0,12.0,15.4,13.5,17.905556,0.719667,0.0,12.783333,84.489713
546,546,GB_UKI,2021-06-30,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3083.0,4.0,786056.0,15759.0,19475.0,5252591.0,30839.0,3506102.0,50314.0,8758693.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,-2.0,25.0,-47.0,-41.0,11.0,14.516667,12.327778,16.816667,2.032,0.0,10.838889,78.682204
547,547,GB_UKI,2021-07-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3098.0,3.0,789154.0,15762.0,18679.0,5271270.0,28959.0,3535061.0,47638.0,8806331.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-29.0,1.0,45.0,-45.0,-40.0,12.0,16.55,11.305556,20.955556,0.0,0.0,11.661111,73.046996
548,548,GB_UKI,2021-07-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2944.0,2.0,792098.0,15764.0,17495.0,5288765.0,27050.0,3562111.0,44545.0,8850876.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,1.0,37.0,-42.0,-38.0,11.0,18.522222,14.094444,22.833333,0.0,0.0,13.694444,73.686246
549,549,GB_UKI,2021-07-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2683.0,3.0,794781.0,15767.0,18426.0,5307191.0,27731.0,3589842.0,46157.0,8897033.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-6.0,-1.0,-35.0,-10.0,3.0,17.533333,15.288889,20.555556,2.497667,0.0,14.633333,83.208806
550,550,GB_UKI,2021-07-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,2639.0,1.0,797420.0,15768.0,10955.0,5318146.0,15917.0,3605759.0,26872.0,8923905.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,-10.0,12.0,-37.0,-9.0,3.0,16.65,14.377778,20.455556,0.804333,0.0,14.072222,84.839351
551,551,GB_UKI,2021-07-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3863.0,2.0,801283.0,15770.0,11408.0,5329554.0,21793.0,3627552.0,33201.0,8957106.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,-1.0,36.0,-46.0,-41.0,12.0,16.0,13.422222,20.127778,6.138333,0.0,12.0,77.236002
552,552,GB_UKI,2021-07-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4025.0,2.0,805308.0,15772.0,10284.0,5339838.0,21175.0,3648727.0,31459.0,8988565.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,-6.0,-2.0,-46.0,-42.0,14.0,14.844444,12.705556,18.061111,14.478,0.0,12.327778,84.961269
553,553,GB_UKI,2021-07-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,4503.0,2.0,809811.0,15774.0,11554.0,5351392.0,26271.0,3674998.0,37825.0,9026390.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-29.0,0.0,25.0,-44.0,-41.0,12.0,16.2,12.8,19.583333,4.2545,0.0,12.65,79.595801
554,554,GB_UKI,2021-07-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3690.0,3.0,813501.0,15777.0,14387.0,5365779.0,24344.0,3699342.0,38731.0,9065121.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-1.0,32.0,-46.0,-41.0,13.0,16.905556,13.738889,20.555556,0.870857,0.0,13.588889,80.951657
555,555,GB_UKI,2021-07-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3654.0,2.0,817155.0,15779.0,13783.0,5379562.0,27038.0,3726380.0,40821.0,9105942.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,1.0,30.0,-43.0,-39.0,11.0,17.827778,14.05,22.616667,0.60325,0.0,13.655556,76.821978
