,location_key,date,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
199,GB_UKJ,2020-07-18,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,55.0,3.0,34686.0,4931.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,19.117284,13.771605,24.759259,0.0,0.0,12.098765,63.900824
200,GB_UKJ,2020-07-19,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,49.0,4.0,34735.0,4935.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.432099,12.876543,19.462963,0.326571,0.0,12.018519,75.411988
201,GB_UKJ,2020-07-20,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,88.0,4.0,34823.0,4939.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.216049,9.524691,21.512346,0.471714,0.0,6.907407,54.110139
202,GB_UKJ,2020-07-21,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,80.0,5.0,34903.0,4944.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.074074,8.734568,21.623457,0.0,0.0,6.283951,52.369426
203,GB_UKJ,2020-07-22,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,79.0,2.0,34982.0,4946.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,18.364198,11.771605,23.938272,0.0,0.0,9.055556,54.771386
204,GB_UKJ,2020-07-23,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,78.0,3.0,35060.0,4949.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.660494,12.246914,23.271605,0.0,0.0,10.302469,62.723347
205,GB_UKJ,2020-07-24,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,65.0,1.0,35125.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,19.351852,15.567901,23.382716,0.0,0.0,13.87037,70.699658
206,GB_UKJ,2020-07-25,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,49.0,2.0,35174.0,4952.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.333333,14.296296,19.95679,2.721429,0.0,15.537037,89.319313
207,GB_UKJ,2020-07-26,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,37.0,5.0,35211.0,4957.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.736111,12.354167,21.152778,7.281333,0.0,12.597222,76.620637
208,GB_UKJ,2020-07-27,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,88.0,1.0,35299.0,4958.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.902778,14.701389,19.965278,1.862667,0.0,14.715278,87.014668
209,GB_UKJ,2020-07-28,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,66.0,4.0,35365.0,4962.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.076389,11.5,19.993056,1.524,0.0,8.819444,62.200856
210,GB_UKJ,2020-07-29,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,81.0,3.0,35446.0,4965.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.590278,8.513889,22.625,0.0,0.0,8.826389,60.223544
211,GB_UKJ,2020-07-30,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,66.0,1.0,35512.0,4966.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,20.513889,11.680556,27.513889,0.0,0.0,9.118056,48.165903
212,GB_UKJ,2020-07-31,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,42.0,5.0,35554.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,24.756944,16.291667,35.180556,0.0,0.0,13.118056,48.555604
213,GB_UKJ,2020-08-01,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,30.0,2.0,35584.0,4973.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,20.166667,15.027778,24.826389,0.0,0.0,13.194444,64.374869
214,GB_UKJ,2020-08-02,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,21.0,2.0,35605.0,4975.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.618056,11.569444,22.715278,0.0,0.0,10.180556,61.921838
215,GB_UKJ,2020-08-03,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,77.0,2.0,35682.0,4977.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.486111,12.694444,22.180556,0.0,0.0,8.256944,54.760991
216,GB_UKJ,2020-08-04,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,74.0,0.0,35756.0,4977.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.833333,9.923611,22.402778,0.0,0.0,9.354167,61.443423
217,GB_UKJ,2020-08-05,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,73.0,2.0,35829.0,4979.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,19.541667,14.930556,24.236111,0.0,0.0,12.277778,63.092705
218,GB_UKJ,2020-08-06,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,64.0,3.0,35893.0,4982.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,22.097222,17.513889,27.833333,0.0,0.0,15.527778,66.437392
219,GB_UKJ,2020-08-07,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,56.0,1.0,35949.0,4983.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,24.861111,13.923611,34.791667,0.0,0.0,12.493056,46.30452
220,GB_UKJ,2020-08-08,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,32.0,1.0,35981.0,4984.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,24.881944,18.861111,32.076389,0.0,0.0,15.791667,57.282193
221,GB_UKJ,2020-08-09,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,31.0,2.0,36012.0,4986.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,23.680556,16.986111,31.715278,0.0,0.0,16.034722,62.346788
222,GB_UKJ,2020-08-10,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,119.0,4.0,36131.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,25.5,18.180556,33.513889,0.0,0.0,16.618056,58.075925
223,GB_UKJ,2020-08-11,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,80.0,0.0,36211.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,26.631944,18.847222,33.763889,0.0,0.0,16.548611,54.048645
224,GB_UKJ,2020-08-12,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,86.0,0.0,36297.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,26.048611,19.840278,33.75,0.889,0.0,17.534722,59.555549
225,GB_UKJ,2020-08-13,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,76.0,1.0,36373.0,4991.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,21.972222,18.451389,27.090278,3.640667,0.0,18.263889,79.656426
226,GB_UKJ,2020-08-14,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,99.0,2.0,36472.0,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,18.45679,17.135802,19.728395,2.3495,0.0,16.518519,88.541266
227,GB_UKJ,2020-08-15,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,47.0,1.0,36519.0,4994.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,18.209877,16.67284,19.777778,0.834571,0.0,17.339506,94.703847
228,GB_UKJ,2020-08-16,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,37.0,1.0,36556.0,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,19.376543,15.246914,22.95679,5.406571,0.0,16.432099,83.126523
229,GB_UKJ,2020-08-17,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,110.0,0.0,36666.0,4995.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.938272,13.944444,22.364198,2.286,0.0,14.722222,81.506918
230,GB_UKJ,2020-08-18,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,81.0,1.0,36747.0,4996.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,18.895062,15.308642,22.876543,3.773714,0.0,15.018519,78.292366
231,GB_UKJ,2020-08-19,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,118.0,1.0,36865.0,4997.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.82716,14.518519,20.0,2.104571,0.0,17.135802,95.749739
232,GB_UKJ,2020-08-20,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,132.0,1.0,36997.0,4998.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,19.67284,15.04321,23.938272,13.1445,0.0,13.679012,68.434427
233,GB_UKJ,2020-08-21,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,115.0,0.0,37112.0,4998.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,19.419753,16.685185,22.006173,0.0,0.0,13.950617,70.747435
234,GB_UKJ,2020-08-22,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,83.0,0.0,37195.0,4998.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.932099,15.092593,21.932099,0.47625,0.0,12.506173,70.681004
235,GB_UKJ,2020-08-23,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,86.0,1.0,37281.0,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.0,13.87037,20.728395,0.3175,0.0,12.061728,72.784377
236,GB_UKJ,2020-08-24,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,94.0,0.0,37375.0,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,16.641975,12.845679,21.54321,0.362857,0.0,12.919753,78.722868
237,GB_UKJ,2020-08-25,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,95.0,2.0,37470.0,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.148148,14.981481,20.685185,8.418286,10.16,14.518519,84.56608
238,GB_UKJ,2020-08-26,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,121.0,0.0,37591.0,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.518519,13.339506,21.401235,3.96875,0.0,11.024691,65.713233
239,GB_UKJ,2020-08-27,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,131.0,3.0,37722.0,5004.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,14.709877,11.876543,17.481481,0.0,0.0,12.308642,85.558245
240,GB_UKJ,2020-08-28,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,118.0,2.0,37840.0,5006.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,14.148148,10.864198,18.092593,15.348857,0.0,11.833333,86.001012
241,GB_UKJ,2020-08-29,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,107.0,1.0,37947.0,5007.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,12.438272,10.660494,14.987654,7.874,0.0,9.438272,81.986531
242,GB_UKJ,2020-08-30,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,103.0,0.0,38050.0,5007.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,13.376543,11.0,16.345679,0.451556,0.0,8.166667,70.780243
243,GB_UKJ,2020-08-31,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,123.0,3.0,38173.0,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,12.358025,7.04321,16.87037,0.0,0.0,6.777778,68.875984
244,GB_UKJ,2020-09-01,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,129.0,1.0,38302.0,5011.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,13.388889,5.493827,19.574074,0.0,0.0,7.364198,66.976194
245,GB_UKJ,2020-09-02,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,208.0,1.0,38510.0,5012.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,14.333333,8.296296,19.302469,0.217714,0.0,10.530864,77.941022
246,GB_UKJ,2020-09-03,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,231.0,1.0,38741.0,5013.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.91358,14.623457,21.493827,1.016,0.0,15.895062,88.060041
247,GB_UKJ,2020-09-04,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,236.0,1.0,38977.0,5014.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,15.253086,11.820988,18.697531,0.943429,0.0,11.067901,76.143717
248,GB_UKJ,2020-09-05,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,161.0,0.0,39138.0,5014.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,13.728395,9.111111,17.851852,0.762,0.0,8.592593,71.206892
249,GB_UKJ,2020-09-06,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,181.0,0.0,39319.0,5014.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,14.074074,8.777778,18.679012,0.0,0.0,9.561728,74.368084
250,GB_UKJ,2020-09-07,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,208.0,0.0,39527.0,5014.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,15.061728,8.790123,19.993827,0.0,0.0,11.537037,79.504299
251,GB_UKJ,2020-09-08,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,198.0,0.0,39725.0,5014.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,19.197531,15.41358,23.759259,0.0,0.0,16.049383,82.034668
252,GB_UKJ,2020-09-09,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,171.0,0.0,39896.0,5014.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.296296,12.524691,21.376543,0.0,0.0,13.740741,79.688884
253,GB_UKJ,2020-09-10,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,217.0,1.0,40113.0,5015.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,13.728395,8.339506,18.765432,0.0,0.0,7.537037,66.3833
254,GB_UKJ,2020-09-11,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,166.0,1.0,40279.0,5016.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,13.339506,7.277778,18.697531,0.0,0.0,8.259259,71.41303
255,GB_UKJ,2020-09-12,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,140.0,2.0,40419.0,5018.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,15.925926,11.018519,20.944444,0.028222,0.0,10.506173,70.359866
256,GB_UKJ,2020-09-13,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,62.0,2.0,40481.0,5020.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.388889,11.969136,23.518519,0.0,0.0,12.814815,74.632244
257,GB_UKJ,2020-09-14,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,153.0,1.0,40634.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,18.919753,10.444444,27.987654,0.0,0.0,11.783951,63.373791
258,GB_UKJ,2020-09-15,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,138.0,2.0,40772.0,5023.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,20.91358,12.91358,28.376543,0.0,0.0,15.271605,70.215755
259,GB_UKJ,2020-09-16,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,149.0,2.0,40921.0,5025.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,20.141975,15.790123,24.91358,0.0,0.0,14.141975,68.491481
260,GB_UKJ,2020-09-17,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,166.0,1.0,41087.0,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,15.820988,11.549383,20.746914,0.0,0.0,9.518519,66.291704
261,GB_UKJ,2020-09-18,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,201.0,1.0,41288.0,5027.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,14.944444,8.265432,20.203704,0.0,0.0,9.259259,68.938017
262,GB_UKJ,2020-09-19,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,175.0,3.0,41463.0,5030.0,0.0,0.0,0.0,0.0,0.0,0.0,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,17.382716,12.512346,23.055556,0.0,0.0,10.697531,65.009894
