,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
331,331,GB_UKE,2020-11-27,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1324.0,67.0,214951.0,6206.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.627778,0.022222,7.183333,0.0,0.0,1.416667,85.619156
332,332,GB_UKE,2020-11-28,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1100.0,69.0,216051.0,6275.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.872222,0.155556,7.816667,0.6604,0.0,4.266667,95.869189
333,333,GB_UKE,2020-11-29,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1057.0,53.0,217108.0,6328.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,7.233333,5.91358,8.024691,1.124857,0.0,6.894444,97.75174
334,334,GB_UKE,2020-11-30,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1715.0,53.0,218823.0,6381.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,7.833333,4.716667,10.377778,0.762,0.0,6.155556,89.183903
335,335,GB_UKE,2020-12-01,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1508.0,35.0,220331.0,6416.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.416667,1.733333,7.0,0.3556,0.0,1.5,81.410645
336,336,GB_UKE,2020-12-02,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1362.0,55.0,221693.0,6471.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,5.494444,2.794444,8.227778,0.042333,0.0,3.95,89.830523
337,337,GB_UKE,2020-12-03,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1179.0,65.0,222872.0,6536.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.766667,2.411111,4.538889,3.3655,0.0,2.877778,93.99988
338,338,GB_UKE,2020-12-04,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1060.0,72.0,223932.0,6608.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.033333,1.455556,4.905556,10.7315,10.16,2.305556,95.176982
339,339,GB_UKE,2020-12-05,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,892.0,44.0,224824.0,6652.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.688889,1.15,6.922222,6.9088,0.0,2.405556,91.397295
340,340,GB_UKE,2020-12-06,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,874.0,63.0,225698.0,6715.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.533333,-0.388889,5.861111,3.0988,0.0,2.677778,94.346588
341,341,GB_UKE,2020-12-07,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1433.0,50.0,227131.0,6765.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.855556,-0.438889,3.911111,0.620889,0.0,1.022222,94.27146
342,342,GB_UKE,2020-12-08,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1365.0,48.0,228496.0,6813.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.327778,1.0,5.144444,0.1524,0.0,2.622222,95.205954
343,343,GB_UKE,2020-12-09,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1368.0,53.0,229864.0,6866.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.561111,2.877778,6.227778,2.1844,0.0,3.794444,94.847051
344,344,GB_UKE,2020-12-10,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1233.0,54.0,231097.0,6920.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.677778,3.255556,5.922222,0.508,0.0,3.966667,95.191756
345,345,GB_UKE,2020-12-11,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1243.0,56.0,232340.0,6976.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,6.988889,5.355556,7.988889,4.826,0.0,6.788889,98.660103
346,346,GB_UKE,2020-12-12,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,958.0,43.0,233298.0,7019.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,6.877778,5.161111,7.894444,1.1684,0.0,6.066667,94.697994
347,347,GB_UKE,2020-12-13,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1039.0,48.0,234337.0,7067.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,6.0,2.472222,9.722222,1.3335,0.0,5.511111,96.683213
348,348,GB_UKE,2020-12-14,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1750.0,44.0,236087.0,7111.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,9.072222,7.122222,10.555556,5.043714,0.0,6.483333,83.918147
349,349,GB_UKE,2020-12-15,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1506.0,46.0,237593.0,7157.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,6.9,4.783333,9.255556,0.0508,0.0,5.072222,88.233631
350,350,GB_UKE,2020-12-16,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1240.0,38.0,238833.0,7195.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,7.494444,4.927778,9.277778,1.7145,0.0,6.244444,91.788954
351,351,GB_UKE,2020-12-17,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1197.0,55.0,240030.0,7250.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,7.177778,4.772222,9.933333,1.9304,0.0,5.622222,89.891496
352,352,GB_UKE,2020-12-18,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1470.0,52.0,241500.0,7302.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,11.733333,8.972222,12.822222,4.191,0.0,10.272222,90.770936
353,353,GB_UKE,2020-12-19,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1025.0,39.0,242525.0,7341.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,9.311111,6.772222,11.611111,3.1115,0.0,6.722222,83.948801
354,354,GB_UKE,2020-12-20,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1440.0,42.0,243965.0,7383.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,6.183333,4.311111,7.938889,0.544286,0.0,4.1,86.564743
355,355,GB_UKE,2020-12-21,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2022.0,41.0,245987.0,7424.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,7.266667,4.255556,10.05,0.3175,0.0,6.772222,96.676435
356,356,GB_UKE,2020-12-22,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1910.0,46.0,247897.0,7470.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.588889,1.661111,8.177778,3.6576,0.0,3.494444,92.608926
357,357,GB_UKE,2020-12-23,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1663.0,45.0,249560.0,7515.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,5.4,2.611111,6.661111,2.4765,0.0,4.783333,95.811911
358,358,GB_UKE,2020-12-24,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1278.0,38.0,250838.0,7553.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,2.683333,0.705556,5.361111,6.0452,0.0,0.077778,83.199237
359,359,GB_UKE,2020-12-25,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,602.0,42.0,251440.0,7595.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.409722,-0.798611,3.881944,0.804333,10.16,-1.152778,83.081562
360,360,GB_UKE,2020-12-26,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1688.0,47.0,253128.0,7642.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,6.425926,2.407407,8.679012,0.508,0.0,4.32716,86.510724
361,361,GB_UKE,2020-12-27,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1994.0,57.0,255122.0,7699.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.839506,0.796296,7.419753,18.288,0.0,1.858025,86.94597
362,362,GB_UKE,2020-12-28,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2155.0,51.0,257277.0,7750.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,0.388889,-1.308642,2.246914,0.66675,0.0,-0.049383,96.884765
363,363,GB_UKE,2020-12-29,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,3285.0,47.0,260562.0,7797.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.654321,-0.58642,4.148148,2.0955,30.48,0.765432,93.845541
364,364,GB_UKE,2020-12-30,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,3010.0,33.0,263572.0,7830.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,-0.253086,-2.722222,1.753086,1.524,20.32,-1.45679,91.616715
365,365,GB_UKE,2020-12-31,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2213.0,40.0,265785.0,7870.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,-1.166667,-3.864198,1.395062,0.03175,30.48,-2.141975,93.130083
366,366,GB_UKE,2021-01-01,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1520.0,58.0,267305.0,7928.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,2.604938,-1.259259,4.481481,0.5588,10.16,1.438272,92.088758
367,367,GB_UKE,2021-01-02,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2791.0,51.0,270096.0,7979.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,0.91358,-0.728395,2.395062,1.4224,20.32,-0.345679,91.313192
368,368,GB_UKE,2021-01-03,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2500.0,44.0,272596.0,8023.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,2.450617,1.166667,3.919753,2.7432,10.16,1.444444,93.137606
369,369,GB_UKE,2021-01-04,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,3576.0,40.0,276172.0,8063.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,2.705556,1.283333,4.316667,2.1844,0.0,0.805556,87.484945
370,370,GB_UKE,2021-01-05,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2908.0,47.0,279080.0,8110.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,2.016667,0.85,4.122222,0.973667,0.0,0.277778,88.582327
371,371,GB_UKE,2021-01-06,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2653.0,54.0,281733.0,8164.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.472222,-0.744444,3.772222,0.834571,0.0,0.116667,90.784079
372,372,GB_UKE,2021-01-07,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2506.0,50.0,284239.0,8214.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,-0.333333,-2.916667,1.877778,0.169333,10.16,-1.238889,93.682457
373,373,GB_UKE,2021-01-08,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2157.0,46.0,286396.0,8260.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.027778,-0.972222,2.422222,0.169333,71.12,0.583333,96.910496
374,374,GB_UKE,2021-01-09,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1891.0,45.0,288287.0,8305.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,0.177778,-2.361111,2.533333,0.381,60.96,-0.85,92.838631
375,375,GB_UKE,2021-01-10,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1798.0,55.0,290085.0,8360.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,2.833333,-0.25,4.983333,0.818444,10.16,1.988889,94.21785
376,376,GB_UKE,2021-01-11,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2933.0,48.0,293018.0,8408.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,6.338889,4.494444,8.033333,0.6604,0.0,4.794444,89.937094
377,377,GB_UKE,2021-01-12,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2590.0,57.0,295608.0,8465.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.405556,0.183333,7.222222,7.2136,0.0,1.35,86.474534
378,378,GB_UKE,2021-01-13,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2311.0,64.0,297919.0,8529.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.638889,-0.211111,3.027778,0.1016,0.0,0.661111,93.217895
379,379,GB_UKE,2021-01-14,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1236.0,38.0,299155.0,8567.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.783333,0.827778,2.911111,14.8336,43.18,1.477778,97.960898
380,380,GB_UKE,2021-01-15,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2015.0,63.0,301170.0,8630.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,-0.461111,-2.155556,1.466667,3.2766,109.22,-0.933333,96.66215
381,381,GB_UKE,2021-01-16,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1732.0,76.0,302902.0,8706.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.105556,-0.858025,6.604938,4.0132,10.16,2.866667,91.651518
382,382,GB_UKE,2021-01-17,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1675.0,59.0,304577.0,8765.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.744444,2.688889,6.3,4.938889,0.0,2.661111,86.407086
383,383,GB_UKE,2021-01-18,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2596.0,48.0,307173.0,8813.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,4.654321,3.037037,7.080247,0.4572,0.0,3.117284,89.822449
384,384,GB_UKE,2021-01-19,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2334.0,76.0,309507.0,8889.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,8.75,6.055556,10.294444,5.8928,0.0,7.755556,93.498164
385,385,GB_UKE,2021-01-20,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2165.0,55.0,311672.0,8944.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,9.95,5.288889,10.727778,11.938,0.0,8.772222,92.411631
386,386,GB_UKE,2021-01-21,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1875.0,67.0,313547.0,9011.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.622222,1.222222,5.85,13.462,0.0,1.366667,85.337513
387,387,GB_UKE,2021-01-22,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1700.0,51.0,315247.0,9062.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,3.033333,0.472222,5.944444,1.7145,0.0,0.544444,83.782633
388,388,GB_UKE,2021-01-23,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1378.0,56.0,316625.0,9118.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,0.32716,-1.851852,2.290123,0.366889,0.0,-0.765432,92.554702
389,389,GB_UKE,2021-01-24,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1355.0,57.0,317980.0,9175.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,-1.144444,-3.25,0.477778,0.084667,35.56,-2.227778,92.386276
390,390,GB_UKE,2021-01-25,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,2040.0,52.0,320020.0,9227.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,1.361111,-2.861111,4.983333,3.358444,20.32,-1.044444,84.082633
391,391,GB_UKE,2021-01-26,ChIJfXeLR1jLfkgRBCxQ3l7I0IY,Q48063,nuts/UKE,GB,United Kingdom,UKE,"Yorkshire and the Humber, England",GB,GBR,1,1796.0,56.0,321816.0,9283.0,5486230,2709045,2777185,355.3,661328,638958,747166,690979,672455,740472,596057,465918,272897,185229992600,33748,151012,53.566667,-1.2,15420,80.6,2.0,-0.377778,4.144444,1.5748,0.0,0.788889,91.702883
