,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
504,504,GB,2021-05-19,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2812.0,5.0,1188909.0,4543769.0,128467.0,173530131.0,126.0,465976.0,922.0,122.0,264858.0,37250363.0,369018.0,21239471.0,633876.0,58489834.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-18.0,4.0,51.0,-36.0,-29.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,9.527778,3.783333,13.916667,0.399143,0.0,4.677778,71.943914
505,505,GB,2021-05-20,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2517.0,6.0,998144.0,4546286.0,128473.0,174685077.0,132.0,466108.0,916.0,123.0,268251.0,37518614.0,420312.0,21659783.0,688563.0,59178397.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-24.0,3.0,20.0,-41.0,-30.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,7.794444,3.122222,10.111111,0.635,0.0,6.116667,89.266173
506,506,GB,2021-05-21,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2365.0,10.0,724810.0,4548651.0,128483.0,175482320.0,125.0,466233.0,926.0,124.0,219657.0,37738271.0,426683.0,22086466.0,646340.0,59824737.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-25.0,4.0,12.0,-36.0,-29.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,9.088889,5.794444,11.372222,13.716,0.0,8.351852,91.88082
507,507,GB,2021-05-22,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2000.0,5.0,494869.0,4550651.0,128488.0,176011121.0,119.0,466352.0,891.0,123.0,205410.0,37943681.0,556951.0,22643417.0,762361.0,60587098.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-24.0,3.0,35.0,-31.0,-9.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,6.761111,3.7,9.677778,3.1115,0.0,3.133333,77.937724
508,508,GB,2021-05-23,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,2326.0,9.0,1171568.0,4552977.0,128497.0,177219896.0,116.0,466468.0,928.0,120.0,126357.0,38070038.0,252139.0,22895556.0,378496.0,60965594.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-24.0,-4.0,21.0,-34.0,-9.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,7.577778,2.933333,11.261111,0.931333,0.0,4.65,82.10262
509,509,GB,2021-05-24,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3368.0,9.0,970884.0,4556345.0,128506.0,178340975.0,139.0,466607.0,965.0,121.0,122379.0,38192417.0,332955.0,23228511.0,455334.0,61420928.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-19.0,3.0,38.0,-38.0,-31.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,8.972222,4.083333,13.244444,7.547429,0.0,4.361111,73.314954
510,510,GB,2021-05-25,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3427.0,7.0,748922.0,4559772.0,128513.0,179200097.0,133.0,466740.0,926.0,128.0,186147.0,38378564.0,387987.0,23616498.0,574134.0,61995062.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-20.0,5.0,42.0,-38.0,-30.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,8.694444,6.394444,11.816667,1.608667,0.0,6.166667,84.405679
511,511,GB,2021-05-26,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3921.0,13.0,1134125.0,4563693.0,128526.0,180389107.0,132.0,466872.0,900.0,125.0,236119.0,38614683.0,427458.0,24043956.0,663577.0,62658639.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-17.0,6.0,50.0,-37.0,-29.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,9.166667,5.85,12.738889,4.445,0.0,7.088889,86.964554
512,512,GB,2021-05-27,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3747.0,9.0,962255.0,4567440.0,128535.0,181482777.0,127.0,466999.0,877.0,120.0,256517.0,38871200.0,434096.0,24478052.0,690613.0,63349252.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-12.0,9.0,85.0,-35.0,-29.0,8.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,11.122222,5.438889,16.244444,0.5334,0.0,7.194444,76.809807
513,513,GB,2021-05-28,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3589.0,8.0,679418.0,4571029.0,128543.0,182225754.0,139.0,467138.0,891.0,124.0,204442.0,39075642.0,435951.0,24914003.0,640393.0,63989645.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-11.0,12.0,68.0,-29.0,-30.0,6.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,12.188889,7.15,16.122222,0.0,0.0,8.377778,77.716286
514,514,GB,2021-05-29,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3000.0,9.0,483475.0,4574029.0,128552.0,182740165.0,105.0,467243.0,892.0,119.0,183526.0,39259168.0,418848.0,25332851.0,602374.0,64592019.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-18.0,6.0,78.0,-22.0,-10.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,13.816667,7.566667,19.205556,0.0,0.0,9.622222,75.936339
515,515,GB,2021-05-30,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3164.0,9.0,626632.0,4577193.0,128561.0,183392783.0,112.0,467355.0,912.0,124.0,124887.0,39384055.0,206322.0,25539173.0,331209.0,64923228.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-5.0,7.0,130.0,-18.0,-7.0,-1.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,13.45,7.35,19.238889,0.0,0.0,7.827778,69.078082
516,516,GB,2021-05-31,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,3897.0,8.0,612190.0,4581090.0,128569.0,184085462.0,124.0,467479.0,934.0,122.0,93103.0,39477158.0,195546.0,25734719.0,288649.0,65211877.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-1.0,2.0,203.0,-42.0,-71.0,12.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,13.122222,5.872222,19.177778,0.0,0.0,7.9,70.994356
517,517,GB,2021-06-01,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,5431.0,4.0,672280.0,4586521.0,128573.0,184863504.0,157.0,467636.0,935.0,136.0,108507.0,39585665.0,338565.0,26073284.0,447072.0,65658949.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-5.0,15.0,141.0,-34.0,-43.0,8.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,15.15,7.755556,21.4,0.0,0.0,8.338889,63.922182
518,518,GB,2021-06-02,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,6168.0,13.0,853146.0,4592689.0,128586.0,185766106.0,131.0,467767.0,966.0,129.0,172763.0,39758428.0,349019.0,26422303.0,521782.0,66180731.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-6.0,11.0,113.0,-36.0,-42.0,10.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,13.855556,7.933333,19.322222,0.0,0.0,8.761111,71.773793
519,519,GB,2021-06-03,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,6256.0,12.0,811860.0,4598945.0,128598.0,186675625.0,129.0,467896.0,943.0,134.0,191266.0,39949694.0,377641.0,26799944.0,568907.0,66749638.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-6.0,11.0,118.0,-37.0,-41.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,13.666667,9.816667,17.927778,0.381,0.0,10.488889,81.289561
520,520,GB,2021-06-04,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,5860.0,13.0,672842.0,4604805.0,128611.0,187401840.0,126.0,468022.0,970.0,130.0,179924.0,40129618.0,388031.0,27187975.0,567955.0,67317593.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-13.0,8.0,80.0,-35.0,-39.0,9.0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,62.5,12.733333,7.105556,17.516667,0.0,0.0,6.616667,66.707121
521,521,GB,2021-06-05,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,4731.0,7.0,482904.0,4609536.0,128618.0,187917273.0,128.0,468150.0,943.0,135.0,203613.0,40333231.0,473378.0,27661353.0,676991.0,67994584.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-20.0,6.0,81.0,-25.0,-7.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,14.244444,6.244444,19.866667,0.0,0.0,7.772222,65.384787
522,522,GB,2021-06-06,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,5533.0,8.0,1241214.0,4615069.0,128626.0,189194567.0,156.0,468306.0,969.0,145.0,127345.0,40460576.0,259941.0,27921294.0,387286.0,68381870.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-15.0,3.0,77.0,-26.0,-3.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,14.494444,10.272222,18.644444,0.0,0.0,9.7,73.011334
523,523,GB,2021-06-07,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,7945.0,6.0,947875.0,4623014.0,128632.0,190269444.0,177.0,468483.0,1040.0,148.0,112941.0,40573517.0,306068.0,28227362.0,419009.0,68800879.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-10.0,10.0,88.0,-35.0,-31.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,14.766667,9.427778,19.711111,0.145143,0.0,10.783333,77.252817
524,524,GB,2021-06-08,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,7896.0,10.0,727790.0,4630910.0,128642.0,191081685.0,189.0,468672.0,1062.0,154.0,136802.0,40710319.0,313482.0,28540844.0,450284.0,69251163.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-11.0,11.0,94.0,-35.0,-29.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,14.277778,8.316667,18.805556,0.2286,0.0,9.466667,73.471458
525,525,GB,2021-06-09,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,8210.0,9.0,1087814.0,4639120.0,128651.0,192213318.0,191.0,468863.0,1069.0,159.0,176559.0,40886878.0,316258.0,28857102.0,492817.0,69743980.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-11.0,10.0,79.0,-35.0,-29.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,16.1,9.655556,20.555556,0.254,0.0,11.794444,76.367756
526,526,GB,2021-06-10,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,8042.0,13.0,947451.0,4647162.0,128664.0,193299131.0,201.0,469064.0,1100.0,158.0,201607.0,41088485.0,308038.0,29165140.0,509645.0,70253625.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-12.0,11.0,79.0,-35.0,-28.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,16.811111,13.5,19.561111,0.15875,0.0,14.061728,80.931935
527,527,GB,2021-06-11,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,7619.0,6.0,737355.0,4654781.0,128670.0,194113530.0,180.0,469244.0,1082.0,161.0,208531.0,41297016.0,307192.0,29472332.0,515723.0,70769348.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-15.0,10.0,72.0,-32.0,-27.0,7.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,15.016667,11.727778,17.305556,0.127,0.0,11.358025,75.893144
528,528,GB,2021-06-12,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,6284.0,14.0,525563.0,4661065.0,128684.0,194673872.0,178.0,469422.0,1111.0,169.0,254185.0,41551201.0,320326.0,29792658.0,574511.0,71343859.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-21.0,7.0,78.0,-26.0,-5.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,13.744444,9.044444,18.083333,0.0,0.0,7.883333,68.497647
529,529,GB,2021-06-13,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,7135.0,11.0,1051847.0,4668200.0,128695.0,195758448.0,223.0,469645.0,1146.0,188.0,147228.0,41698429.0,181121.0,29973779.0,328349.0,71672208.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-19.0,4.0,92.0,-24.0,-3.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,16.661111,11.088889,21.105556,0.0,0.0,13.104938,76.589902
530,530,GB,2021-06-14,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,10362.0,11.0,945417.0,4678562.0,128706.0,196837379.0,227.0,469872.0,1187.0,188.0,132627.0,41831056.0,235928.0,30209707.0,368555.0,72040763.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-12.0,9.0,81.0,-35.0,-30.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,13.566667,9.4,16.1,0.072571,0.0,9.072222,74.763994
531,531,GB,2021-06-15,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,10796.0,21.0,778533.0,4689358.0,128727.0,197722516.0,230.0,470102.0,1237.0,206.0,190033.0,42021089.0,230666.0,30440373.0,420699.0,72461462.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-12.0,11.0,88.0,-35.0,-29.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,13.816667,6.505556,19.555556,0.0,0.0,7.35,65.458837
532,532,GB,2021-06-16,ChIJqZHHQhE7WgIReiWIMkOg-MQ,Q145,country/GBR,GB,United Kingdom,GB,GBR,0,11052.0,13.0,1104895.0,4700410.0,128740.0,198879877.0,230.0,470332.0,1262.0,208.0,195565.0,42216654.0,234834.0,30675207.0,430399.0,72891861.0,66647112,32901036,33746076,10926089,55908316,9176530,18018197,273.8,0.922,8031553,7570117,8697520,8872959,8465444,9020629,7101044,5567890,3319956,2860009176200,43070,0.781,62149,54.6,-2.0,243610,183648,58698,81.3,22.3,3.9,3.6,86.107,55.36,13.8,10.9,8.1723,2.8117,3858.674316,615.721802,-12.0,10.0,77.0,-35.0,-29.0,8.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,4.0,51.39,15.594444,11.011111,19.994444,0.0,0.0,11.272222,76.387681
