location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
HR,2021-05-18,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1000,27,8426,351997,7792,1946021,26071,1078103,10239,328176,36310,1406279,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,1,23,84,-8,-6,0,1,1,1,4,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,49.07,14.694444,5.666667,21.205556,3.4036,,7.067901,59.88945
HR,2021-05-19,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,695,36,7038,352692,7828,1953059,31058,1109161,12832,341008,43890,1450169,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-10,23,29,-21,-9,3,1,1,1,4,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,49.07,9.822222,8.072222,12.894444,24.1046,27.093333,8.253086,89.323742
HR,2021-05-20,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,525,28,5829,353217,7856,1958888,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-1,25,70,-13,-7,1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,12.816667,7.238889,18.211111,8.3566,30.48,6.617284,65.952012
HR,2021-05-21,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,518,27,6497,353735,7883,1965385,48494,1157655,50705,391713,99199,1549368,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-1,30,96,-7,-5,-1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,14.872222,5.233333,20.216667,1.27,,4.617284,50.655612
HR,2021-05-22,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,251,20,5612,353986,7903,1970997,22343,1179998,9581,401294,31924,1581292,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-5,22,98,-10,-2,-3,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,16.094444,10.327778,19.261111,0.4064,,6.364198,52.929274
HR,2021-05-23,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,74,26,2704,354060,7929,1973701,1257,1181255,272,401566,1529,1582821,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-6,17,74,-8,-1,-2,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,15.75,10.633333,21.438889,0.1524,,10.320988,70.370047
HR,2021-05-24,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,323,21,7695,354383,7950,1981396,13833,1195088,8633,410199,22466,1605287,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-1,28,70,-12,-7,1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,12.727778,9.083333,16.455556,2.8194,,10.345679,84.30123
HR,2021-05-25,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,538,21,6830,354921,7971,1988226,2076,1197164,928,411127,3004,1608291,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-1,24,97,-9,-6,1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,14.755556,9.483333,20.383333,2.413,,10.030864,73.08475
HR,2021-05-26,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,375,10,6319,355296,7981,1994545,23945,1221109,13096,424223,37041,1645332,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,5,31,117,-9,-7,-1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,14.633333,6.488889,20.933333,0.4572,,7.012346,59.977755
HR,2021-05-27,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,321,11,5273,355617,7992,1999818,19200,1240309,22053,446276,41253,1686585,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,24,106,-7,-6,-1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,16.494444,7.761111,22.911111,0.762,,8.62963,59.31456
HR,2021-05-28,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,338,10,5971,355955,8002,2005789,14350,1254659,21495,467771,35845,1722430,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,33,113,-5,-5,-2,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,15.477778,8.788889,20.994444,6.4516,,7.87037,60.764488
HR,2021-05-29,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,186,12,5550,356141,8014,2011339,15733,1270392,10563,478334,26296,1748726,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-1,24,124,-8,0,-4,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,14.65,8.088889,20.55,0.6096,,8.95679,68.938684
HR,2021-05-30,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,40,12,2116,356181,8026,2013455,2121,1272513,240,478574,2361,1751087,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,21,107,3,4,-4,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,12.911111,8.172222,17.816667,5.559778,,7.17284,68.930553
HR,2021-05-31,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,216,8,7039,356397,8034,2020494,7787,1280300,14415,492989,22202,1773289,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,8,29,120,-7,-5,-1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,13.977778,6.794444,19.322222,0.6604,,6.487654,60.629005
HR,2021-06-01,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,432,8,5657,356829,8042,2026151,13547,1293847,16721,509710,30268,1803557,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,10,33,130,-2,-5,-1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,15.361111,7.977778,20.85,0.0,,6.654321,56.030775
HR,2021-06-02,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,280,14,6049,357109,8056,2032200,18425,1312272,25332,535042,43757,1847314,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,20,58,152,3,-6,-5,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,17.05,7.627778,23.177778,0.0,,8.62963,57.336395
HR,2021-06-03,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,88,11,2675,357197,8067,2034875,4766,1317038,2923,537965,7689,1855003,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-7,-9,238,-29,-72,9,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,18.822222,9.777778,25.133333,0.0,,10.833333,59.335989
HR,2021-06-04,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,211,13,5381,357408,8080,2040256,12716,1329754,18053,556018,30769,1885772,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,10,42,180,-10,-27,1,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,20.1,11.627778,26.2,0.0,,12.95679,62.983525
HR,2021-06-05,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,157,6,4973,357565,8086,2045229,7715,1337469,8605,564623,16320,1902092,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,5,23,198,0,-2,-6,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,21.444444,12.966667,27.322222,0.0,,13.716049,60.915049
HR,2021-06-06,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,43,5,1989,357608,8091,2047218,685,1338154,896,565519,1581,1903673,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,1,21,102,14,2,-5,1,1,1,3,1,0,0,3,1,1,0,0,2,3,1,0,0,3,4,46.3,19.0,15.488889,23.061111,4.5466,,15.537037,79.60296
HR,2021-06-07,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,178,5,6814,357786,8096,2054032,7587,1345741,9396,574915,16983,1920656,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,10,33,119,-6,-5,-1,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,19.133333,15.561111,24.077778,11.3284,,15.518519,79.166452
HR,2021-06-08,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,275,7,5970,358061,8103,2060002,11362,1357103,15766,590681,27128,1947784,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,11,33,138,-1,-3,-1,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,20.255556,12.983333,26.016667,7.239,,14.037037,67.031014
HR,2021-06-09,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,184,7,5435,358245,8110,2065437,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,12,37,134,-6,-4,-2,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,20.972222,13.383333,26.983333,0.1524,,13.17284,60.985479
HR,2021-06-10,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,134,13,4083,358379,8123,2069520,29461,1386564,65644,656325,95105,2042889,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,13,34,137,0,-3,-2,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,20.316667,14.422222,25.183333,0.508,,12.697531,61.943756
HR,2021-06-11,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,125,9,4701,358504,8132,2074221,15083,1401647,29185,685510,44268,2087157,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,9,39,134,0,-3,-3,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,19.394444,12.816667,25.094444,0.381,,12.407407,64.08216
HR,2021-06-12,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,59,0,4495,358563,8132,2078716,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,10,29,177,6,5,-7,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,21.255556,12.766667,27.155556,0.5334,,12.537037,57.543106
HR,2021-06-13,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,18,20,2076,358581,8152,2080792,12286,1413933,40323,725833,52659,2139816,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,9,27,135,12,7,-5,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,19.933333,15.65,24.333333,0.2794,,13.04321,64.280942
HR,2021-06-14,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,96,8,5924,358677,8160,2086716,5991,1419924,19117,744950,25058,2164874,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,15,35,163,-2,-4,-3,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,17.15,10.205556,22.622222,0.0,,6.932099,50.870377
HR,2021-06-15,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,146,2,5485,358823,8162,2092201,7642,1427566,24036,768986,31678,2196552,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,16,37,170,0,-4,-2,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,19.116667,9.183333,25.538889,0.0,,8.598765,50.209346
HR,2021-06-16,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,95,3,5192,358918,8165,2097393,774,1428340,21870,790856,22644,2219196,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,18,42,170,-3,-6,-3,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,21.505556,12.938889,28.033333,0.0,,12.283951,55.357753
HR,2021-06-17,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,113,3,4436,359031,8168,2101829,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,18,34,178,2,-7,-4,0,2,1,3,0,1,0,1,1,1,0,0,2,2,0,0,0,4,3,38.89,22.783333,13.755556,28.838889,0.0,,13.54321,55.543533
HR,2021-06-18,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,84,1,4316,359115,8169,2106145,14585,1442925,84647,875503,99232,2318428,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,10,34,187,4,-9,-4,1,2,1,2,1,0,0,1,1,1,0,0,2,3,1,0,0,3,4,41.67,23.461111,15.966667,29.194444,0.0,,15.512346,60.067769
HR,2021-06-19,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,58,5,4340,359173,8174,2110485,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,7,26,231,17,-3,-8,1,2,1,2,1,0,0,1,1,1,0,0,2,3,1,0,0,3,4,41.67,24.677778,16.6,30.766667,0.3302,,17.407407,63.619215
HR,2021-06-20,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,11,8,1674,359184,8182,2112159,7873,1450798,33171,908674,41044,2359472,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,15,31,218,20,1,-7,1,2,1,2,1,0,0,1,1,1,0,0,2,3,1,0,0,3,4,41.67,25.711111,18.405556,31.411111,0.0,,18.91358,65.460875
HR,2021-06-21,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,75,6,5308,359259,8188,2117467,4849,1455647,15337,924011,20186,2379658,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,23,45,286,-10,-38,-1,1,2,1,2,1,0,0,1,1,1,0,0,2,3,1,0,0,3,4,41.67,26.394444,18.994444,31.383333,0.0,,16.092593,53.239543
HR,2021-06-22,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,43,2,1992,359302,8190,2119459,1103,1456750,8822,932833,9975,2389633,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-10,-3,282,-31,-71,7,1,2,1,2,1,0,0,1,1,1,0,0,2,3,1,0,0,3,4,41.67,26.544444,19.938889,31.655556,0.0,,16.074074,53.024389
HR,2021-06-23,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,101,2,5051,359403,8192,2124510,5537,1462287,29575,962408,35062,2424695,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,16,44,243,-10,-24,-2,1,2,1,2,1,0,0,1,1,1,0,0,2,3,1,0,0,3,4,41.67,26.561111,17.7,32.961111,0.0,,17.061728,55.238716
HR,2021-06-24,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,118,4,4009,359521,8196,2128519,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,17,32,260,-4,-23,-2,1,2,1,2,1,0,0,1,1,1,0,0,2,3,1,0,0,3,4,41.67,27.611111,19.916667,33.233333,0.0,,16.938272,52.05003
HR,2021-06-25,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,86,1,3834,359607,8197,2132353,10421,1472708,67796,1030204,78217,2502912,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,12,37,258,-3,-23,-2,1,2,1,2,0,0,0,1,1,1,0,0,2,3,1,0,0,3,4,36.11,25.683333,19.177778,30.85,0.0,,12.975309,44.876956
