location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
IT,2021-03-23,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,18765,551,20601,335189,3419616,105879,2753083,47395288,31974,3546,151475,5718376,71639,2680554,227221,8485895,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-43,-4,-12,-46,-31,13,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,7.022222,3.222222,9.677778,0.889,919.48,-6.111111,40.718253
IT,2021-03-24,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,21267,460,20132,363767,3440862,106339,2773215,47759055,32026,3588,167585,5885961,86374,2766928,258426,8744321,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-43,-2,-4,-45,-30,13,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,9.055556,0.911111,14.133333,0.1524,909.32,-1.727778,47.904766
IT,2021-03-25,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,23798,460,21673,349472,3464645,106799,2794888,48108527,32044,3620,182135,6068096,84576,2851504,271893,9016214,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-43,-1,-6,-45,-30,14,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,10.7,4.033333,16.044444,0.2032,878.84,2.888889,60.01249
IT,2021-03-26,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,23987,457,19764,354982,3488619,107256,2814652,48463509,32100,3628,189386,6257482,78433,2929937,272925,9289139,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-44,3,-8,-45,-30,14,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,12.155556,6.966667,15.866667,0.0762,850.9,5.822222,66.347504
IT,2021-03-27,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,23776,380,18287,357076,3512390,107636,2832939,48820585,32256,3635,169726,6427208,67385,2997322,241593,9530732,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-49,-1,-18,-47,-27,12,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,12.141975,8.160494,15.549383,0.056444,800.1,7.246914,72.750601
IT,2021-03-28,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,19611,297,17950,272703,3531994,107933,2850889,49093288,32380,3679,119682,6546890,40891,3038213,163773,9694505,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-60,-27,-14,-48,-20,11,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,12.574074,6.592593,17.030864,0.084667,759.46,6.709877,68.080481
IT,2021-03-29,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,12916,417,19725,156697,3544894,108350,2870614,49249985,32884,3721,173716,6720606,66274,3104487,244474,9938979,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-39,-2,3,-45,-29,12,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,13.377778,5.883333,19.072222,0.1016,728.98,6.233333,63.237907
IT,2021-03-30,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,16013,529,18687,301447,3560945,108879,2889301,49551432,32947,3716,189712,6910318,76420,3180907,271028,10210007,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-36,4,13,-42,-29,11,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,14.972222,7.011111,20.938889,0.0508,670.56,5.188889,53.840558
IT,2021-03-31,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,22516,467,23744,351065,3583444,109346,2913045,49902497,32890,3710,211504,7121822,91071,3271978,307656,10517663,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-36,7,17,-40,-28,11,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,15.616667,8.883333,21.388889,0.1016,579.12,6.777778,57.171492
IT,2021-04-01,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,23649,501,20712,356245,3607083,109847,2933757,50258742,32630,3681,193815,7315637,90571,3362549,289063,10806726,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-33,17,16,-40,-31,11,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,15.033333,8.288889,20.366667,0.2032,500.38,9.027778,68.960623
IT,2021-04-02,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,21932,481,19620,331154,3629000,110328,2953377,50589896,32408,3704,199958,7515595,79340,3441889,283992,11090718,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-35,26,14,-42,-36,13,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,79.63,14.677778,9.222222,19.444444,0.0508,439.42,9.361111,71.452188
IT,2021-04-03,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,21261,376,21311,359214,3650247,110704,2974688,50949110,32203,3714,166833,7682428,60951,3502840,231106,11321824,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-51,8,-29,-51,-37,13,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,83.33,13.191358,7.845679,17.808642,0.47625,391.16,8.141975,72.326645
IT,2021-04-04,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,18025,326,13511,250933,3668264,111030,2988199,51200043,32135,3703,74634,7757062,20411,3523251,96341,11418165,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-76,-74,-43,-60,-27,11,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,83.33,11.685185,7.54321,15.469136,0.112889,370.84,-0.308642,45.339089
IT,2021-04-05,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,10680,296,9323,102795,3678944,111326,2997522,51302838,32522,3737,131361,7888423,38020,3561271,171638,11589803,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-71,-61,11,-67,-81,24,3,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,83.33,10.253086,5.401235,14.197531,0.112889,350.52,2.549383,59.747234
IT,2021-04-06,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,7767,421,21733,112962,3686707,111747,3019255,51415800,33080,3743,206080,8094503,76347,3637618,287293,11877096,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-40,-2,-21,-45,-34,13,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,75.93,11.2,5.2,15.961111,0.508,340.36,6.166667,71.700565
IT,2021-04-07,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,13708,627,20927,339939,3700393,112374,3040182,51755739,32999,3683,239657,8334160,90102,3727720,335423,12212519,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-40,1,-16,-42,-26,12,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,6.794444,1.955556,10.622222,0.1016,350.52,-4.455556,45.667286
IT,2021-04-08,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,17221,487,20229,362162,3717602,112861,3060411,52117901,32514,3663,245101,8579261,89281,3817001,340285,12552804,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-38,4,-2,-39,-25,11,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,7.544444,-0.472222,12.627778,0.1524,320.04,-8.2,32.930349
IT,2021-04-09,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,18938,718,26175,349003,3736526,113579,3086586,52466904,31749,3603,248792,8828053,82235,3899236,337221,12890025,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-39,6,-3,-40,-25,12,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,9.494444,2.066667,14.616667,0.0,289.56,-1.788889,46.336181
IT,2021-04-10,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,17567,344,20483,334862,3754077,113923,3107069,52801766,31242,3588,248078,9076131,68842,3968078,322057,13212082,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-46,-2,-20,-44,-24,11,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,10.345679,5.648148,13.055556,0.1905,269.24,4.574074,67.690233
IT,2021-04-11,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,15746,331,15486,253100,3769814,114254,3122555,53054866,30836,3585,157812,9233943,41377,4009455,202533,13414615,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-63,-28,-48,-54,-24,13,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,11.512346,9.049383,13.17284,0.4445,248.92,8.296296,80.970576
IT,2021-04-12,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,9789,358,18010,190635,3779594,114612,3140565,53245501,30922,3593,201527,9435470,62553,4072008,268401,13683016,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-37,-3,-30,-41,-23,11,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,11.433333,9.5,13.466667,15.282333,238.76,9.061111,85.530992
IT,2021-04-13,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,13447,476,18160,304990,3793033,115088,3158725,53550491,30478,3526,218144,9653614,67616,4139624,290664,13973680,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-32,4,-8,-36,-22,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,9.838889,6.811111,12.644444,5.11175,259.08,5.861111,76.724655
IT,2021-04-14,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,16168,469,20251,334766,3809193,115557,3178976,53885257,29859,3490,237185,9890799,80087,4219711,322664,14296344,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-32,4,5,-34,-21,9,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,9.583333,4.127778,13.727778,0.0762,248.92,1.316667,57.385879
IT,2021-04-15,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,16974,380,21220,319633,3826156,115937,3200196,54204890,29004,3417,247930,10138729,99103,4318814,353289,14649633,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-34,4,-11,-36,-21,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,2,78.7,9.25,5.411111,13.261111,1.721556,299.72,3.183333,66.634211
IT,2021-04-16,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,15943,429,18779,327704,3842079,116366,3218975,54532594,28109,3366,275502,10414231,99826,4418640,381870,15031503,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-35,7,-6,-35,-22,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,9.922222,4.922222,13.855556,0.2286,289.56,2.061111,59.143529
IT,2021-04-17,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,15370,310,16484,331734,3857443,116676,3235459,54864328,27440,3340,270542,10684773,84311,4502951,360993,15392496,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-39,1,5,-34,-20,9,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,10.049383,4.709877,14.32716,0.084667,269.24,-0.746914,48.1271
IT,2021-04-18,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,12694,251,13134,230116,3870131,116927,3248593,55094444,26959,3311,184074,10868847,54365,4557316,242628,15635124,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-56,-22,-27,-45,-21,11,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,8.951389,5.451389,13.201389,1.016,320.04,3.270833,68.039554
IT,2021-04-19,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,8864,316,19669,146728,3878994,117243,3268262,55241172,26986,3244,218677,11087524,87955,4645271,312078,15947202,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-31,0,-2,-35,-20,9,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,9.259259,5.783951,13.135802,4.699,398.78,4.808642,74.283739
IT,2021-04-20,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,12074,390,22453,294045,3891063,117633,3290715,55535217,26406,3151,231374,11318898,97916,4743187,335086,16282288,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-28,5,16,-31,-20,8,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,9.839506,4.783951,14.37037,1.705429,360.68,4.555556,70.199112
IT,2021-04-21,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,13844,364,20552,350034,3904899,117997,3311267,55885251,25860,3076,249358,11568256,119258,4862445,374651,16656939,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-30,5,9,-32,-19,9,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,11.54321,5.185185,15.240741,0.127,289.56,5.623457,67.866179
IT,2021-04-22,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,16050,360,19125,364804,3920945,118357,3330392,56250055,25115,3021,257681,11825937,136001,4998446,400863,17057802,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-32,5,-1,-33,-20,10,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,12.074074,9.228395,14.938272,0.47625,269.24,7.111111,72.262622
IT,2021-04-23,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,14761,342,21069,315700,3935703,118699,3351461,56565755,24419,2979,269049,12094986,130743,5129189,407173,17464975,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-32,9,9,-32,-20,9,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,13.987654,7.728395,18.08642,0.1905,231.14,7.074074,64.221859
IT,2021-04-24,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,13817,322,17587,320780,3949517,119021,3369048,56886535,23865,2894,266780,12361766,114673,5243862,388142,17853117,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-35,3,25,-29,-17,7,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,15.3125,9.479167,19.604167,0.127,180.34,3.013889,45.014089
IT,2021-04-25,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,13158,217,13176,239482,3962674,119238,3382224,57126017,23524,2862,215541,12577307,47172,5291034,268210,18121327,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-47,-20,20,-32,-17,7,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,78.7,14.833333,8.152778,19.305556,0.03175,119.38,5.756944,55.836914
IT,2021-04-26,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,8444,301,16539,145819,3971114,119539,3398763,57271836,23484,2849,257308,12834615,82151,5373185,345786,18467113,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-23,4,3,-32,-18,7,2,3,2,4,1,2,2,3,1,2,269000000000,0,2,3,2,22400000000,0,4,3,75.93,15.41358,9.462963,19.808642,0.072571,30.48,6.358025,55.605993
IT,2021-04-27,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,10404,373,14688,302734,3981512,119912,3413451,57574570,23060,2748,256440,13091055,111669,5484854,374920,18842033,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-22,7,1,-30,-18,7,2,3,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,3,75.93,14.234568,11.41358,16.401235,2.032,30.48,11.08642,81.812039
