location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SE,2021-02-12,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,3569,28,30710,611821,12682,5473019,15,5016,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-26,-8,4,-44,-29,11,2,2,2,4,1,1,1,3,2,0,0,12027443,2,2,1,0,0,1,2,69.44,,,,,,
SE,2021-02-13,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,2771,25,30710,614592,12707,5503729,17,5033,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-25,-4,66,-37,-6,5,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,1,2,69.44,-4.555556,-13.388889,-1.877778,0.0,-10.827778,61.930178
SE,2021-02-14,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1211,28,32580,615803,12735,5536309,14,5047,44264,360239,66698,148422,118461,560267,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-21,-4,72,-40,-4,4,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,1,2,69.44,-6.311111,-12.422222,-0.455556,0.0,-9.722222,76.804212
SE,2021-02-15,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1901,23,32580,617704,12758,5568889,17,5064,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-27,-11,11,-44,-31,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,1,2,69.44,-12.183333,-18.611111,-5.438889,0.0,-14.666667,82.004756
SE,2021-02-16,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4205,22,32580,621909,12780,5601469,19,5083,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-25,-4,10,-43,-30,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,1,2,69.44,-6.883333,-12.761111,-4.005556,0.22225,-8.805556,86.274723
SE,2021-02-17,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4965,34,32580,626874,12814,5634049,12,5095,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-31,-12,-5,-45,-30,12,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-6.45,-8.288889,-4.738889,0.036286,-9.755556,77.449969
SE,2021-02-18,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4134,18,32580,631008,12832,5666629,12,5107,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-27,-5,-5,-45,-30,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-5.544444,-8.555556,-3.633333,0.0,-8.261111,81.271233
SE,2021-02-19,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4028,25,32580,635036,12857,5699209,18,5125,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-25,-6,-7,-44,-30,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-3.25,-4.766667,-1.405556,1.016,-4.222222,93.094857
SE,2021-02-20,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,2781,29,32580,637817,12886,5731789,19,5144,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-26,-6,7,-40,-6,6,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,3.574074,2.907407,3.944444,0.0,2.018519,89.60252
SE,2021-02-21,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1599,21,34898,639416,12907,5766687,12,5156,67297,427536,81296,229718,155188,715455,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-25,-11,33,-42,-6,5,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,2.605556,0.864198,4.302469,1.721556,2.022222,96.00636
SE,2021-02-22,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,2538,25,34898,641954,12932,5801585,19,5175,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-22,-7,20,-43,-32,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,0.655556,-0.677778,3.8,0.0254,0.166667,96.624674
SE,2021-02-23,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,5404,13,34898,647358,12945,5836483,24,5199,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-23,-7,17,-44,-32,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,1.766667,-0.888889,5.577778,0.53975,0.788889,93.329126
SE,2021-02-24,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4977,26,34898,652335,12971,5871381,20,5219,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-22,-6,18,-43,-31,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,3.761111,-0.738889,5.883333,0.084667,2.588889,92.134582
SE,2021-02-25,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4830,20,34898,657165,12991,5906279,14,5233,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-16,1,19,-42,-32,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,4.622222,2.177778,5.983333,0.056444,2.927778,88.868786
SE,2021-02-26,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4582,18,34898,661747,13009,5941177,16,5249,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-15,-3,37,-38,-33,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,3.633333,-0.588889,8.316667,0.056444,-1.683333,68.289386
SE,2021-02-27,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,3107,19,34898,664854,13028,5976075,19,5268,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-19,-3,58,-31,-2,4,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,1.366667,-3.338889,6.488889,0.0,-3.011111,72.973552
SE,2021-02-28,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1242,25,36440,666096,13053,6012515,21,5289,98226,525762,53076,282794,157105,872560,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-16,-6,81,-33,-2,3,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,2.772222,-2.838889,8.572222,0.0,-1.694444,72.815349
SE,2021-03-01,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,2826,24,36440,668922,13077,6048955,17,5306,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-18,-5,28,-41,-32,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,1.794444,-4.033333,7.072222,0.0,-3.766667,67.497575
SE,2021-03-02,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,6189,23,36440,675111,13100,6085395,19,5325,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-19,-5,49,-40,-32,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,2.522222,-1.733333,8.2,0.0,-2.461111,69.861481
SE,2021-03-03,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4869,19,36440,679980,13119,6121835,21,5346,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-21,-5,27,-41,-32,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,1.627778,-4.577778,8.605556,0.0,-3.738889,67.782362
SE,2021-03-04,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4883,19,36440,684863,13138,6158275,18,5364,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-21,-3,21,-43,-32,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-1.5,-4.377778,2.561111,0.0,-8.9,57.238915
SE,2021-03-05,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4069,15,36440,688932,13153,6194715,28,5392,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-22,-6,26,-41,-33,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-2.005556,-6.605556,1.783333,0.028222,-8.344444,62.016672
SE,2021-03-06,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,3452,12,36440,692384,13165,6231155,17,5409,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-25,-6,24,-37,-4,5,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,1.194444,-3.166667,5.183333,0.0,-6.85,55.160486
SE,2021-03-07,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1451,17,39611,693835,13182,6270766,15,5424,148865,674627,36250,319044,190604,1063164,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-26,-11,18,-42,-5,5,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-2.45,-5.861111,0.927778,0.5715,-11.322222,50.83809
SE,2021-03-08,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1982,24,39611,695817,13206,6310377,14,5438,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-20,-5,29,-40,-32,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-3.472222,-9.661111,2.111111,0.0508,-11.3,54.826385
SE,2021-03-09,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,5928,20,39611,701745,13226,6349988,26,5464,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-24,-7,17,-42,-32,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-3.244444,-8.333333,0.061111,0.508,-6.972222,75.56898
SE,2021-03-10,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,5326,21,39611,707071,13247,6389599,18,5482,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-25,-5,8,-42,-30,11,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-7.294444,-11.127778,-4.611111,0.47625,-10.222222,79.73771
SE,2021-03-11,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,5332,16,39611,712403,13263,6429210,21,5503,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-32,-12,-24,-46,-32,13,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-2.522222,-6.588889,-0.638889,0.47625,-3.994444,89.701487
SE,2021-03-12,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4994,19,39611,717397,13282,6468821,20,5523,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-26,-6,-4,-44,-32,12,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,0.272222,-2.038889,3.072222,7.65175,-1.172222,90.211073
SE,2021-03-13,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,3953,19,39611,721350,13301,6508432,26,5549,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-25,-4,18,-38,-3,5,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,1.183333,-1.705556,4.211111,0.7874,-1.811111,80.594344
SE,2021-03-14,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1040,22,44584,722390,13323,6553016,24,5573,178887,853514,37161,356205,221927,1285091,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-24,-11,34,-42,-4,5,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,0.555556,-3.566667,4.983333,0.5588,-3.694444,73.406627
SE,2021-03-15,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,2714,21,44584,725104,13344,6597600,27,5600,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-22,-7,12,-42,-29,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-0.405556,-4.738889,3.705556,0.1905,-3.516667,79.719843
SE,2021-03-16,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,6786,15,44584,731890,13359,6642184,25,5625,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-21,-5,50,-39,-28,9,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-0.094444,-5.0,5.061111,0.1778,-5.944444,64.858627
SE,2021-03-17,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,6431,19,44584,738321,13378,6686768,21,5646,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-21,-5,35,-40,-27,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-1.516667,-6.933333,3.438889,0.0,-7.072222,66.006216
SE,2021-03-18,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,5736,18,44584,744057,13396,6731352,19,5665,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-21,-1,19,-41,-27,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-1.872222,-7.405556,3.172222,0.036286,-5.605556,75.768953
SE,2021-03-19,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,5406,11,44584,749463,13407,6775936,27,5692,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-19,-3,20,-40,-27,10,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,-2.922222,-10.144444,1.583333,0.6985,-9.3,61.783098
SE,2021-03-20,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,4380,25,44584,753843,13432,6820520,28,5720,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-22,-3,31,-36,-1,5,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,2.911111,-2.233333,7.483333,0.169333,-3.583333,62.487577
SE,2021-03-21,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1579,18,48560,755422,13450,6869080,19,5739,116648,970162,53001,409206,175086,1460177,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-20,-7,52,-39,-1,4,2,2,2,4,1,1,1,3,2,0,0,0,2,2,1,0,0,2,2,69.44,1.138889,-1.694444,5.038889,0.0,-8.261111,49.631482
