location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
DK,2021-08-12,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,966,3,67014,328688,2596,38684916,6069,4260373,49945,3647389,56014,7861736,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,21,12,291,-8,-24,2,1,2,1,2,0,0,0,2,2,0,0,0,2,3,2,0,0,3,5,38.89,18.044444,11.633333,23.561111,0.5334,14.382716,79.465854
DK,2021-08-13,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,834,1,45325,329522,2597,38730241,6441,4266814,46676,3694065,53116,7914852,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,13,6,263,-8,-23,2,1,2,1,2,0,0,0,2,2,0,0,0,2,3,2,0,0,3,5,38.89,17.722222,13.272222,22.438889,0.0635,14.438272,81.850945
DK,2021-08-14,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,943,0,59032,330465,2597,38789273,4311,4271125,35060,3729125,39368,7954220,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,7,4,182,7,4,-3,1,2,1,2,0,0,0,2,2,0,0,0,2,3,2,0,0,3,5,38.89,16.261111,12.905556,20.894444,0.4445,12.580247,79.38923
DK,2021-08-15,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1103,1,68422,331568,2598,38857695,4501,4275626,37241,3766366,41740,7995960,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,24,6,166,3,7,-1,1,2,1,2,0,0,0,2,2,0,0,0,2,3,2,0,0,3,5,38.89,15.911111,12.922222,20.277778,0.98425,12.401235,80.298605
DK,2021-08-16,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1027,1,66545,332595,2599,38924240,7226,4282852,44831,3811197,52091,8048051,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,15,9,160,-11,-24,3,1,2,1,2,0,0,0,2,2,0,0,0,2,3,2,0,0,3,5,38.89,13.366667,10.366667,16.894444,8.60425,11.728395,90.428003
DK,2021-08-17,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,980,1,69425,333575,2600,38993665,7158,4290010,37566,3848763,44724,8092775,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,16,10,188,-8,-23,3,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,15.738889,10.261111,20.105556,10.12825,12.481481,81.317101
DK,2021-08-18,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1026,1,83646,334601,2601,39077311,5554,4295564,36436,3885199,41990,8134765,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,14,9,161,-12,-20,3,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,14.7,13.294444,17.1,0.169333,12.444444,86.406103
DK,2021-08-19,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,993,1,74762,335594,2602,39152073,6209,4301773,26477,3911676,32697,8167462,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,19,10,225,-8,-19,2,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,14.683333,11.622222,18.166667,0.874889,10.711111,77.154907
DK,2021-08-20,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,774,1,48420,336368,2603,39200493,4970,4306743,28693,3940369,33670,8201132,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,15,5,254,-5,-19,1,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,14.238889,10.061111,18.516667,0.225778,10.016667,75.836871
DK,2021-08-21,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,996,2,61585,337364,2605,39262078,4528,4311271,19608,3959977,24131,8225263,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,10,3,241,13,7,-4,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,14.205556,8.861111,19.638889,0.1778,9.572222,73.763771
DK,2021-08-22,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1055,1,79253,338419,2606,39341331,3033,4314304,16116,3976093,19149,8244412,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,26,4,210,9,9,-3,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,14.777778,9.033333,19.722222,0.2286,10.677778,76.497907
DK,2021-08-23,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1015,2,73737,339434,2608,39415068,5650,4319954,30236,4006329,35907,8280319,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,17,8,243,-8,-19,2,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,15.166667,8.472222,21.772222,0.1524,10.822222,75.431109
DK,2021-08-24,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,960,1,80616,340394,2609,39495684,5814,4325768,28605,4034934,34420,8314739,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,20,10,266,-4,-18,1,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,15.605556,8.7,21.894444,0.2286,11.338889,75.82541
DK,2021-08-25,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1035,1,89348,341429,2610,39585032,4963,4330731,18744,4053678,23715,8338454,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,13,7,166,-11,-18,3,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,16.222222,12.855556,20.133333,0.112889,12.894444,80.939702
DK,2021-08-26,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,743,2,76032,342172,2612,39661064,4479,4335210,18370,4072048,22857,8361311,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,16,8,167,-9,-17,2,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,14.105556,12.105556,17.105556,0.169333,9.361111,73.261561
DK,2021-08-27,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,675,3,47486,342847,2615,39708550,4620,4339830,20340,4092388,24958,8386269,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,12,3,166,-7,-16,2,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,15.205556,13.033333,17.916667,0.508,12.994444,86.730164
DK,2021-08-28,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,781,2,57656,343628,2617,39766206,2708,4342538,10027,4102415,12732,8399001,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,6,0,132,1,5,-2,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,14.788889,13.255556,17.122222,0.79375,12.666667,87.180988
DK,2021-08-29,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,910,2,69703,344538,2619,39835909,2399,4344937,11678,4114093,14074,8413075,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,25,0,131,1,9,-1,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,16.15,13.472222,19.461111,0.705556,14.244444,88.530803
DK,2021-08-30,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,822,1,64899,345360,2620,39900808,4087,4349024,24448,4138541,28559,8441634,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,17,4,183,-9,-16,2,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,16.177778,12.166667,20.377778,0.0,12.394444,78.449294
DK,2021-08-31,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,722,0,60591,346082,2620,39961399,3656,4352680,17075,4155616,20764,8462398,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,29,15,238,0,-13,1,1,2,1,2,0,0,0,2,2,0,,,2,3,2,,0,3,5,38.89,16.2,9.916667,22.5,0.0254,11.366667,73.288312
DK,2021-09-01,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,590,1,69563,346672,2621,40030962,2984,4355664,10552,4166168,13582,8475980,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,23,10,227,-3,-14,0,1,1,1,0,0,0,0,2,2,0,,,2,3,2,,0,3,5,29.63,16.155556,9.988889,22.788889,0.0254,12.505556,79.090953
DK,2021-09-02,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,540,4,55040,347212,2625,40086002,2918,4358582,10057,4176225,13006,8488986,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,22,11,241,-3,-13,0,1,1,1,0,0,0,0,2,2,0,,,2,3,2,,0,3,5,29.63,15.983333,12.277778,21.388889,0.0,13.611111,85.862866
DK,2021-09-03,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,422,2,34193,347634,2627,40120195,2655,4361237,8809,4185034,11491,8500477,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,20,7,242,0,-13,-1,1,1,1,0,0,0,0,2,2,0,,,2,3,2,,0,3,5,29.63,15.377778,11.288889,21.038889,0.0,12.0,80.312929
DK,2021-09-04,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,479,0,43772,348113,2627,40163967,1817,4363054,7247,4192281,9072,8509549,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,15,5,208,15,8,-4,1,1,1,0,0,0,0,2,2,0,,,2,3,2,,0,3,5,29.63,13.966667,8.966667,18.994444,0.0,8.133333,68.111772
DK,2021-09-05,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,592,2,59323,348705,2629,40223290,2102,4365156,5967,4198248,8076,8517625,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,30,5,170,7,9,-3,1,1,1,0,0,0,0,2,2,0,,,2,3,2,,0,3,5,29.63,13.188889,7.366667,18.638889,0.0,7.5,68.672633
DK,2021-09-06,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,612,4,51880,349317,2633,40275170,2168,4367324,9365,4207613,11647,8529272,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,14,8,153,-7,-14,1,1,1,1,0,0,0,0,2,2,0,,,2,3,2,,0,3,5,29.63,13.416667,7.461111,18.627778,0.056444,10.694444,83.657789
DK,2021-09-07,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,502,4,48924,349819,2637,40324094,2245,4369569,7989,4215602,10255,8539527,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,18,9,196,-2,-12,1,1,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,29.63,15.038889,8.805556,20.055556,0.0,12.827778,86.688018
DK,2021-09-08,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,495,6,55018,350314,2643,40379112,2316,4371885,6826,4222428,9173,8548700,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,13,6,175,-8,-12,1,1,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,29.63,18.05,13.316667,23.416667,0.0762,14.538889,80.053729
DK,2021-09-09,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,382,4,45416,350696,2647,40424528,1944,4373829,6201,4228629,8294,8556994,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,16,8,233,-4,-11,0,1,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,29.63,17.555556,11.566667,23.866667,0.0762,13.388889,76.703978
DK,2021-09-10,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,314,2,28741,351010,2649,40453269,2129,4375958,7602,4236231,10694,8567688,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,12,3,196,-1,-12,0,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,16.85,11.533333,21.638889,0.03175,15.194444,90.060634
DK,2021-09-11,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,333,1,34822,351343,2650,40488091,1812,4377770,5764,4241995,10032,8577720,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,10,2,146,7,4,-2,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,17.944444,15.694444,20.627778,14.4145,16.95,93.936166
DK,2021-09-12,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,413,2,46180,351756,2652,40534271,1348,4379118,4894,4246889,8011,8585731,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,23,2,135,7,5,-1,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,16.638889,13.633333,19.761111,2.991556,14.0,84.472493
DK,2021-09-13,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,347,0,41398,352103,2652,40575669,1895,4381013,6681,4253570,13298,8599029,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,12,5,134,-7,-13,2,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,15.038889,12.161111,18.4,0.0508,12.155556,82.984847
DK,2021-09-14,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,317,3,40243,352420,2655,40615912,1765,4382778,5498,4259068,11508,8610537,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,14,7,165,-5,-12,1,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,14.933333,10.972222,19.261111,0.0,12.755556,86.850689
DK,2021-09-15,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,308,3,47201,352728,2658,40663113,1730,4384508,5678,4264746,12295,8622832,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,6,1,82,-11,-13,2,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,14.622222,10.838889,16.383333,0.03175,13.516667,93.15191
DK,2021-09-16,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,312,5,36721,353040,2663,40699834,1659,4386167,4707,4269453,10838,8633670,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,12,5,124,-8,-14,1,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,15.133333,12.133333,17.9,26.19375,14.383333,95.315624
DK,2021-09-17,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,209,1,23252,353249,2664,40723086,1610,4387777,4885,4274338,10433,8644103,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,9,1,125,-7,-15,1,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,12.522222,10.861111,14.116667,0.53975,11.7,94.789367
DK,2021-09-18,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,271,3,29043,353520,2667,40752129,1115,4388892,3672,4278010,5835,8649938,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,10,0,139,3,1,-2,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,13.633333,11.816667,15.622222,0.6096,11.372222,86.362423
DK,2021-09-19,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,380,3,41174,353900,2670,40793303,992,4389884,3093,4281103,4786,8654724,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,23,0,121,4,3,-1,1,1,0,0,0,0,0,2,0,0,,,2,3,2,,0,3,5,24.07,11.538889,9.294444,14.055556,0.1016,6.722222,72.459605
