location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
SI,2020-04-21,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,9,2,8,1459,1353,79,203,44435,82,24,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-60,-36,-12,-53,-48,20,3,2,2,4,2,1,2,3,1,2,2171389980,0,2,2,2,0,0,2,0,86.11,10.222222,4.75,15.65,0.0,,-0.347222,47.535169
SI,2020-04-22,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,13,0,6,1268,1366,79,209,45703,80,23,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-60,-34,-6,-51,-47,19,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,10.627778,3.322222,17.155556,0.0,,1.166667,51.8121
SI,2020-04-23,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,7,1,4,1315,1373,80,213,47018,78,24,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-58,-31,-1,-50,-47,18,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,11.155556,2.755556,18.616667,0.0,,0.854167,48.836455
SI,2020-04-24,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,15,1,4,1161,1388,81,217,48179,77,23,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-58,-26,-6,-51,-45,20,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,12.988889,2.561111,22.838889,0.0,,2.194444,47.68197
SI,2020-04-25,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,8,1,2,794,1396,82,219,48973,80,23,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-57,-17,-14,-34,-28,9,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,16.255556,7.894444,23.9,0.0,,3.847222,42.794426
SI,2020-04-26,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,6,1,0,634,1402,83,219,49607,80,22,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-77,-88,-9,-38,-33,8,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,13.822222,8.566667,19.344444,0.0,,4.631944,52.971853
SI,2020-04-27,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,6,3,2,683,1408,86,221,50290,78,24,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-83,-92,37,-61,-82,28,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,14.955556,6.744444,22.5,0.0,,7.395833,59.462252
SI,2020-04-28,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,10,3,7,1317,1418,89,228,51607,73,25,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-47,-10,-3,-48,-50,16,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,15.055556,9.133333,20.205556,0.0,,8.319444,62.921603
SI,2020-04-29,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,11,2,3,1341,1429,91,231,52948,63,22,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-54,-15,-33,-55,-51,21,3,2,2,4,2,1,2,3,1,2,0,0,2,2,2,0,0,2,0,86.11,12.844444,9.6,17.122222,0.798286,10.16,10.208333,82.077491
SI,2020-04-30,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,5,2,5,1352,1434,93,236,54300,58,21,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-36,19,12,-41,-51,14,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,14.194444,9.038889,20.183333,11.01725,,9.215278,70.527286
SI,2020-05-01,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,5,1,1,720,1439,94,237,55020,60,21,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-86,-92,8,-67,-85,31,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,12.855556,9.772222,17.294444,9.833429,10.16,10.090278,82.118031
SI,2020-05-02,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,2,2,500,1439,96,239,55520,59,21,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-81,-90,-1,-41,-47,11,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,12.677778,8.516667,18.844444,3.229429,,9.319444,78.528824
SI,2020-05-03,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,1,3,616,1439,97,242,56136,58,20,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-57,-25,27,-21,-17,3,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,11.272222,4.866667,16.888889,5.950857,,4.875,63.5967
SI,2020-05-04,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,6,1,3,1338,1445,98,245,57474,56,17,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-25,-16,30,-42,-37,12,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,15300000,2,0,75.0,12.194444,3.283333,20.766667,0.0,,4.631944,58.970823
SI,2020-05-05,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,3,1,2,1449,1448,99,247,58923,53,14,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-33,-18,-11,-48,-38,15,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,12.266667,6.855556,17.283333,0.0,,7.222222,70.725615
SI,2020-05-06,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,0,1,1055,1449,99,248,59978,52,13,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-31,-19,14,-42,-37,13,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,10.288889,4.366667,15.4,2.032,,3.680556,62.277898
SI,2020-05-07,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,1,5,1049,1450,100,253,61027,47,12,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-28,-18,37,-41,-36,12,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,12.672222,2.694444,21.877778,0.0,,3.694444,53.838416
SI,2020-05-08,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,4,1,3,1176,1454,101,256,62203,43,10,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-28,-15,43,-40,-35,13,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,15.8,6.194444,24.727778,0.0,,5.333333,49.387054
SI,2020-05-09,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,3,1,1,625,1457,102,257,62828,41,10,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-28,-12,52,-15,-12,2,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,17.588889,8.488889,25.372222,0.0,,6.777778,48.037602
SI,2020-05-10,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,3,0,0,537,1460,102,257,63365,42,10,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-43,-81,41,-18,-13,2,3,2,2,4,2,1,0,3,1,2,0,0,2,2,2,0,0,2,0,75.0,16.805556,10.255556,23.216667,0.0,,6.868056,50.708449
SI,2020-05-11,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,0,3,1182,1461,102,260,64547,40,9,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-28,-15,-6,-45,-34,13,3,2,2,4,0,1,0,3,1,2,0,0,2,2,2,0,0,2,0,63.89,15.372222,11.338889,19.45,0.0,,9.194444,65.162151
SI,2020-05-12,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,2,1,1,1147,1463,103,261,65694,38,9,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-37,-19,-35,-50,-35,16,3,2,2,4,0,1,0,3,1,2,0,0,2,2,2,0,0,2,0,63.89,8.527778,5.688889,13.894444,4.789714,,6.909722,88.422317
SI,2020-05-13,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,0,7,984,1464,103,268,66678,32,7,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-28,-17,6,-37,-32,13,3,2,2,4,0,1,0,3,1,2,0,0,2,2,2,0,0,2,0,63.89,13.144444,5.872222,19.922222,14.449778,10.16,10.125,80.717938
SI,2020-05-14,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,0,3,1023,1465,103,271,67701,29,7,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-25,-16,11,-36,-31,11,3,2,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,56.02,17.05,10.705556,24.222222,0.0,,11.083333,67.411264
SI,2020-05-15,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,0,2,1151,1465,103,273,68852,27,6,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-29,-12,-8,-40,-31,13,3,2,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,56.02,12.994444,8.983333,17.833333,0.508,,8.986111,75.699016
SI,2020-05-16,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,1,1,511,1466,104,274,69363,26,5,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-26,-4,12,-18,-10,4,3,2,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,56.02,11.077778,7.766667,14.333333,15.530286,13.546667,7.979167,78.979807
SI,2020-05-17,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,0,1,479,1466,104,275,69842,25,5,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-41,-81,29,-15,-10,3,3,2,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,56.02,14.166667,9.866667,18.494444,2.757714,,11.423611,81.473951
SI,2020-05-18,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,0,1,1128,1467,104,276,70970,24,5,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-9,-8,41,-27,-25,8,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,16.144444,9.944444,21.233333,0.056444,,11.486111,72.540625
SI,2020-05-19,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,1,1,981,1468,105,277,71951,23,4,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-18,-9,-20,-37,-26,11,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,14.4,12.311111,16.744444,0.725714,,12.868056,88.742474
SI,2020-05-20,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,1,2,909,1468,106,279,72860,21,3,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-12,-8,14,-27,-25,9,2,0,2,3,0,0,0,3,1,2,1067576526,0,2,2,2,0,0,2,0,44.91,14.577778,9.855556,19.005556,15.494,10.16,11.027778,78.016371
SI,2020-05-21,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,0,0,882,1468,106,279,73742,21,4,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-7,-6,46,-23,-26,7,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,14.916667,7.977778,21.038889,1.5748,,6.569444,56.810865
SI,2020-05-22,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,0,2,677,1468,106,281,74419,19,4,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-13,-9,56,-24,-24,7,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,15.627778,6.988889,22.616667,0.0,,8.305556,61.074914
SI,2020-05-23,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,1,0,341,1468,107,281,74760,18,4,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-15,-4,57,-7,-7,-1,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,18.911111,12.733333,25.016667,0.072571,,12.395833,64.497185
SI,2020-05-24,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1,0,2,256,1469,107,283,75016,16,3,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-29,-80,54,-7,-5,-1,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,14.877778,8.85,20.027778,20.247429,20.32,8.0,62.204824
SI,2020-05-25,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,1,6,754,1469,108,289,75770,9,2,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-9,-7,30,-28,-24,7,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,13.788889,7.933333,21.222222,0.0,,8.576389,69.99253
SI,2020-05-26,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,2,0,2,809,1471,108,291,76579,8,2,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-11,-10,31,-26,-22,7,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,12.861111,8.2,18.1,2.455333,,7.013889,67.206395
SI,2020-05-27,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,2,0,1,631,1473,108,292,77210,7,2,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-9,-10,52,-21,-22,6,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,14.216667,6.466667,20.322222,0.4826,,5.986111,57.081524
SI,2020-05-28,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,0,0,706,1473,108,292,77916,7,2,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-11,-7,15,-27,-22,7,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,13.116667,6.233333,19.833333,0.0,,7.291667,67.177473
SI,2020-05-29,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,0,0,613,1473,108,292,78529,7,2,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-10,-5,37,-23,-21,6,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,12.677778,6.416667,18.411111,0.7874,,7.652778,70.345664
SI,2020-05-30,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,0,0,1,264,1473,108,293,78793,6,2,,,,,,,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-13,-2,42,-6,-2,0,2,0,2,3,0,0,0,3,1,2,0,0,2,2,2,0,0,2,0,44.91,12.661111,7.366667,17.138889,0.5334,,6.597222,65.835878
