location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
SK,2020-10-10,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,504,0,3998,20355,61,552533,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-19,-7,61,-18,0,1,1,1,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0,3,0,43.52,8.259259,3.95679,12.919753,0.028222,15.24,6.240741,87.141511
SK,2020-10-11,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,531,0,5583,20886,61,558116,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-21,-9,-18,-31,-9,3,1,1,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0,3,0,43.52,5.12963,3.981481,7.5,3.527778,10.16,4.716049,97.241518
SK,2020-10-12,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1410,5,11380,22296,66,569496,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-19,-2,-17,-30,-21,7,2,1,2,3,0,0,0,2,2,2,0,0,2,3,2,0,0,3,0,47.22,3.58642,0.5,5.462963,5.390444,149.86,3.402778,97.111294
SK,2020-10-13,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1929,5,13431,24225,71,582927,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-24,-7,-25,-35,-22,8,2,1,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,3,0,50.0,1.185185,-0.358025,2.753086,38.438667,100.33,0.916667,97.089156
SK,2020-10-14,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2075,0,14382,26300,71,597309,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-20,-3,-25,-35,-21,9,2,1,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,3,0,50.0,-0.277778,-1.518519,1.895062,26.246667,111.397143,-1.333333,92.865913
SK,2020-10-15,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1968,11,12224,28268,82,609533,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-30,3,0,-31,-21,8,2,2,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,4,0,53.7,2.561728,-0.925926,5.969136,4.543778,165.1,1.179012,91.054785
SK,2020-10-16,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1567,6,10858,29835,88,620391,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-37,2,-21,-36,-22,11,2,2,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,4,0,53.7,2.555556,1.376543,3.987654,6.265333,130.175,2.131944,97.382995
SK,2020-10-17,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,860,4,5117,30695,92,625508,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-39,-8,-22,-33,-11,7,2,2,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,4,0,53.7,1.12963,-0.709877,2.802469,9.313333,175.26,0.493827,95.635501
SK,2020-10-18,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,705,6,6738,31400,98,632246,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-36,-12,13,-33,-16,5,2,2,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,4,0,53.7,-0.166667,-2.04321,2.444444,5.249333,192.405,-1.87037,88.637255
SK,2020-10-19,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2202,0,14446,33602,98,646692,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-28,-1,7,-30,-22,7,2,2,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,4,0,53.7,0.512346,-2.969136,3.864198,0.169333,184.785,-2.469136,81.633276
SK,2020-10-20,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1728,17,10319,35330,115,657011,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-30,-2,26,-29,-22,6,2,2,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,4,0,53.7,2.37037,-2.796296,7.975309,0.056444,229.446667,-2.907407,72.41781
SK,2020-10-21,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2581,19,15507,37911,134,672518,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-30,-4,20,-30,-22,8,2,2,2,4,0,0,0,2,2,2,0,0,2,3,2,0,0,4,0,53.7,5.987654,0.654321,11.104938,0.0,203.2,-0.666667,65.432805
SK,2020-10-22,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2890,25,15686,40801,159,688204,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-27,3,31,-28,-22,7,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,7.746914,3.555556,13.148148,0.0,166.793333,2.04321,68.970538
SK,2020-10-23,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,3042,0,17242,43843,159,705446,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-21,17,36,-23,-21,6,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,6.876543,3.333333,10.901235,0.0,185.42,2.62963,76.565251
SK,2020-10-24,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1312,6,6904,45155,165,712350,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-72,-35,-30,-56,-20,11,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,7.432099,4.191358,11.796296,0.366889,190.5,6.049383,91.046225
SK,2020-10-25,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,901,11,8060,46056,176,720410,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-72,-39,-12,-57,-28,9,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,6.67284,5.740741,8.382716,1.382889,350.52,6.191358,96.819344
SK,2020-10-26,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2887,8,17678,48943,184,738088,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-54,-17,-9,-46,-32,13,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,6.975309,4.339506,9.240741,1.213556,330.2,4.728395,86.383657
SK,2020-10-27,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2785,16,16770,51728,200,754858,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-55,-17,10,-47,-32,12,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,7.203704,3.061728,10.376543,0.705556,309.88,3.975309,80.97858
SK,2020-10-28,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,3363,12,22741,55091,212,777599,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-54,-16,13,-47,-32,13,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,6.12963,1.919753,11.549383,0.0,299.72,3.765432,85.099463
SK,2020-10-29,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2573,7,59440,57664,219,837039,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-57,-16,-28,-50,-32,14,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,118266100,0,4,0,73.15,4.055556,0.506173,7.734568,0.028222,149.86,1.876543,85.793623
SK,2020-10-30,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2282,0,111623,59946,219,948662,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-60,-15,-30,-54,-36,18,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,1.932099,-1.864198,5.222222,2.794,130.386667,-0.154321,86.365234
SK,2020-10-31,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1883,0,51653,61829,219,1000315,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-53,-11,-9,-40,-11,7,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,2.703704,-1.654321,6.58642,14.957778,204.47,0.444444,85.457355
SK,2020-11-01,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1727,16,45695,63556,235,1046010,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-73,-80,-4,-55,-29,8,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,2.981481,-2.401235,7.419753,0.395111,381.0,-1.148148,76.613328
SK,2020-11-02,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,3216,26,18660,66772,261,1064670,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-40,-9,-16,-44,-36,13,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,6.314815,2.783951,8.395062,0.987778,320.04,5.907407,97.239998
SK,2020-11-03,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1962,25,16470,68734,286,1081140,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-39,-12,7,-40,-31,11,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,8.981481,6.055556,12.024691,2.765778,279.4,8.25,92.926929
SK,2020-11-04,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2354,31,13730,71088,317,1094870,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-41,-14,-22,-44,-31,14,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,7.123457,3.567901,10.432099,0.395111,220.98,6.833333,96.480684
SK,2020-11-05,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2579,34,50290,73667,351,1145160,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-38,-9,-7,-41,-29,12,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,2.185185,-1.32716,5.37037,13.772444,73.66,-2.067901,76.009668
SK,2020-11-06,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1828,0,60654,75495,351,1205814,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-39,-9,8,-42,-32,13,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,2.419753,-2.117284,7.759259,0.0,180.34,-2.864198,68.966415
SK,2020-11-07,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,577,15,17128,76072,366,1222942,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-39,-11,22,-34,-9,5,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,5.493827,0.962963,11.623457,0.084667,160.02,1.709877,77.323653
SK,2020-11-08,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1051,24,24469,77123,390,1247411,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-36,-16,37,-36,-15,4,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,4.320988,0.512346,9.746914,0.0,139.7,-0.469136,73.103446
SK,2020-11-09,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2058,24,19383,79181,414,1266794,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-33,-11,4,-38,-33,11,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,3.783951,0.141975,10.320988,0.0,139.7,-3.12963,66.444824
SK,2020-11-10,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2591,50,17204,81772,464,1283998,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-34,-7,3,-36,-28,10,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,2.734568,-0.54321,8.290123,0.028222,119.38,-4.123457,68.170425
SK,2020-11-11,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2024,27,16372,83796,491,1300370,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-34,-7,-4,-38,-27,11,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,1.160494,-0.783951,3.648148,0.056444,119.38,-4.055556,75.183262
SK,2020-11-12,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1771,19,16887,85567,510,1317257,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-33,-5,-15,-38,-27,11,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,1.191358,-0.728395,3.450617,0.028222,54.61,-4.302469,71.579217
SK,2020-11-13,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1200,0,11997,86767,510,1329254,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-32,-1,-6,-36,-26,11,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,0.95679,-0.487654,2.95679,0.0,88.9,-2.487654,79.901224
SK,2020-11-14,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,509,16,3016,87276,526,1332270,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-36,-8,-7,-30,-8,5,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,2.074074,-0.518519,4.679012,0.0,88.9,0.524691,89.880167
SK,2020-11-15,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1326,31,13479,88602,557,1345749,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-35,-10,1,-37,-18,4,2,3,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,73.15,1.851852,-0.444444,5.135802,0.169333,88.9,0.345679,90.16066
SK,2020-11-16,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1311,22,9752,89913,579,1355501,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-16,17,3,-33,-36,10,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,69.44,2.58642,-0.592593,5.179012,0.0,88.9,0.574074,87.557314
SK,2020-11-17,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1665,0,14459,91578,579,1369960,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-69,-81,117,-54,-74,21,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,69.44,1.796296,-0.888889,5.518519,0.338667,78.74,-0.882716,83.251181
SK,2020-11-18,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1818,35,22029,93396,614,1391989,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-24,5,10,-29,-24,9,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,69.44,2.395062,-1.895062,7.401235,0.0,78.74,-0.376543,82.671914
SK,2020-11-19,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1861,30,28664,95257,644,1420653,,,,,,,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-27,0,-13,-33,-24,10,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,0,69.44,2.907407,-0.895062,7.209877,0.0,78.74,-0.685185,79.000204
