location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MD,2020-07-15,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,224,4,,20264,670,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,4,6,25,-11,-27,2,3,2,2,4,2,0,2,3,1,1,0,0,1,2,2,0,0,2,0,74.07,19.631944,10.701389,26.736111,0.0,,8.423611,48.388625
MD,2020-07-16,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,230,9,,20494,679,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-4,0,14,-14,-27,4,3,2,2,4,2,0,2,3,1,1,0,0,1,2,2,0,0,2,0,74.07,19.381944,13.326389,26.1875,0.762,,11.659722,61.054485
MD,2020-07-17,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,300,5,,20794,684,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-7,-2,21,-20,-25,4,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,22.201389,14.847222,29.173611,0.290286,,12.638889,54.823909
MD,2020-07-18,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,186,8,,20980,692,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-9,-1,21,-17,2,-2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.986111,17.173611,30.590278,0.28575,,10.361111,42.298758
MD,2020-07-19,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,135,9,,21115,701,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-7,-1,22,-18,9,-3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,22.229167,17.930556,28.854167,4.572,,13.847222,60.101278
MD,2020-07-20,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,327,11,,21442,712,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-6,-5,20,-20,-27,4,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,20.763889,17.965278,25.027778,1.185333,,15.736111,73.664789
MD,2020-07-21,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,356,5,,21798,717,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,1,1,26,-14,-27,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.013889,15.5625,30.423611,0.41275,,14.861111,60.418868
MD,2020-07-22,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,307,8,,22105,725,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,3,4,25,-13,-26,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,22.076389,15.701389,28.166667,0.0,,11.875,52.597135
MD,2020-07-23,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,378,5,,22483,730,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-1,0,27,-14,-26,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,22.513889,15.416667,29.048611,0.0,,11.75,50.751911
MD,2020-07-24,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,345,7,,22828,737,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-8,-3,21,-21,-26,4,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,22.548611,15.75,28.993056,7.511143,,15.083333,63.027182
MD,2020-07-25,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,206,7,,23034,744,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-10,-3,24,-21,-3,-2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.944444,18.173611,31.631944,0.0,,13.180556,48.122218
MD,2020-07-26,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,120,11,,23154,755,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-7,-2,31,-18,7,-4,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,25.333333,16.222222,32.576389,0.0,,11.416667,41.971228
MD,2020-07-27,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,367,6,,23521,761,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-7,-7,27,-20,-28,4,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,25.138889,17.666667,33.583333,0.889,,13.1875,47.798207
MD,2020-07-28,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,426,5,,23947,766,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,2,3,32,-11,-27,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,25.423611,17.756944,32.861111,0.0635,,14.215278,50.412791
MD,2020-07-29,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,396,10,,24343,776,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-1,0,25,-14,-28,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,27.333333,18.270833,35.069444,0.0,,14.006944,44.190978
MD,2020-07-30,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,390,7,,24733,783,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-4,-2,25,-15,-29,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,27.215278,20.756944,34.833333,0.6096,,16.659722,52.612231
MD,2020-07-31,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,380,11,,25113,794,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-12,-7,10,-25,-28,5,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,21.902778,16.4375,29.215278,4.862286,,17.180556,74.758737
MD,2020-08-01,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,249,3,,25362,797,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-10,-3,23,-20,0,-2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,19.791667,13.916667,25.138889,0.0,,11.423611,58.620764
MD,2020-08-02,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,120,8,,25482,805,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-6,0,33,-19,6,-5,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,20.090278,13.340278,26.576389,0.0,,9.701389,51.36
MD,2020-08-03,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,332,10,,25814,815,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-6,-6,30,-20,-29,4,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,22.013889,11.861111,29.666667,0.0,,9.298611,44.441794
MD,2020-08-04,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,408,13,,26222,828,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,7,9,37,-9,-29,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.611111,16.451389,30.159722,0.0,,10.833333,44.601394
MD,2020-08-05,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,406,5,,26628,833,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,3,5,27,-13,-28,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.104167,14.284722,32.013889,0.0,,9.805556,40.507384
MD,2020-08-06,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,362,7,,26990,840,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-1,2,31,-13,-28,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,26.291667,16.215278,34.111111,0.0,,8.916667,33.581052
MD,2020-08-07,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,453,6,,27443,846,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-8,-3,22,-21,-27,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,28.180556,20.229167,35.493056,0.0,,11.166667,34.873801
MD,2020-08-08,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,217,4,,27660,850,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-9,-3,23,-18,-3,-3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,26.979167,20.527778,33.5625,0.0,,12.958333,42.003435
MD,2020-08-09,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,181,5,,27841,855,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-5,1,33,-17,6,-5,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.368056,17.395833,30.256944,0.0,,10.972222,43.071637
MD,2020-08-10,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,382,7,,28223,862,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-3,-3,29,-18,-28,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.430556,16.888889,30.979167,0.0,,11.916667,45.700686
MD,2020-08-11,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,474,6,,28697,868,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,4,5,30,-9,-28,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.777778,17.590278,31.305556,0.0,,12.9375,47.86368
MD,2020-08-12,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,390,15,,29087,883,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,6,9,30,-9,-28,1,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.875,18.3125,30.576389,0.0,,11.513889,45.959832
MD,2020-08-13,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,396,6,,29483,889,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,3,6,35,-8,-28,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,20.340278,12.340278,27.277778,0.0,,6.888889,41.795605
MD,2020-08-14,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,422,11,,29905,900,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-3,3,28,-15,-27,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,21.270833,11.9375,29.083333,0.0,,7.597222,41.598708
MD,2020-08-15,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,278,1,,30183,901,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-7,0,21,-13,-1,-3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,21.625,15.055556,29.375,10.2616,,11.784722,53.671406
MD,2020-08-16,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,194,12,,30377,913,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,3,6,35,-9,8,-5,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,21.881944,16.138889,27.819444,0.22225,,13.4375,58.954889
MD,2020-08-17,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,412,0,,30789,913,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-3,-2,30,-15,-28,3,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.020833,13.763889,30.972222,0.0,,9.888889,43.559762
MD,2020-08-18,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,626,6,,31415,919,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,3,6,27,-9,-27,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.458333,15.284722,31.881944,0.0,,7.736111,34.459013
MD,2020-08-19,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,522,7,,31937,926,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,13,14,33,-2,-28,0,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.104167,16.125,31.326389,0.0,,9.472222,39.698055
MD,2020-08-20,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,547,8,,32484,934,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-2,0,29,-11,-28,1,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.673611,16.916667,30.944444,0.0,,12.486111,50.219596
MD,2020-08-21,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,588,6,,33072,940,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-8,-3,23,-18,-27,3,3,2,2,4,0,0,0,2,1,1,96408,0,2,2,2,0,0,2,0,57.41,25.222222,18.041667,31.868056,0.0,,14.5625,51.871486
MD,2020-08-22,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,406,5,,33478,945,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-6,-1,23,-13,16,-5,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,24.618056,18.402778,31.097222,0.0,,13.048611,48.583607
MD,2020-08-23,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,350,5,,33828,950,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,2,4,33,-11,7,-6,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.791667,15.833333,30.784722,0.0,,12.722222,50.013481
MD,2020-08-24,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,530,15,,34358,965,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-4,-5,24,-17,-28,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,23.541667,18.222222,29.701389,2.032,,15.652778,62.214996
MD,2020-08-25,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,624,7,,34982,972,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,3,5,21,-5,-27,2,3,2,2,4,0,0,0,2,1,1,0,0,2,2,2,0,0,2,0,57.41,22.666667,17.138889,30.444444,2.939143,,16.256944,67.894644
