location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RS,2020-04-07,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,219,4,1135,2666,65,10761,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-60,-29,-37,-65,-59,22,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,7.544444,-0.744444,14.9,0.0,500.38,-7.672222,33.422192
RS,2020-04-08,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,201,0,1586,2867,65,12347,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-63,-31,-34,-65,-60,21,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,8.244444,-1.85,17.277778,0.0,429.26,-5.25,38.285984
RS,2020-04-09,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,238,6,1893,3105,71,14240,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-59,-23,-32,-62,-60,21,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,10.633333,-0.044444,20.261111,0.0,381.0,-3.105556,38.449378
RS,2020-04-10,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,275,3,2159,3380,74,16399,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-55,-9,-31,-58,-61,19,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,12.044444,2.294444,20.988889,0.0,320.04,-0.738889,41.438425
RS,2020-04-11,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,250,6,1913,3630,80,18312,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-96,-97,-83,-91,-81,26,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,11.455556,3.088889,19.427778,0.0,299.72,1.5,50.613468
RS,2020-04-12,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,424,5,2646,4054,85,20958,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-96,-97,-82,-91,-75,21,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,11.761111,1.111111,20.494444,0.0,248.92,1.083333,48.280448
RS,2020-04-13,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,411,9,2440,4465,94,23398,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-50,-18,-29,-57,-54,17,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,14.355556,4.488889,22.872222,0.0,200.66,1.472222,41.899222
RS,2020-04-14,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,408,5,2880,4873,99,26278,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-58,-19,-49,-66,-58,21,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,6.827778,1.322222,14.027778,1.213556,180.34,1.822222,70.53254
RS,2020-04-15,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,445,4,3194,5318,103,29472,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-53,-10,-31,-60,-58,19,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,3.6,-1.8,10.411111,3.175,190.5,-1.766667,68.417987
RS,2020-04-16,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,372,7,3094,5690,110,32566,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-51,-9,-21,-56,-58,18,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,9.522222,-2.016667,19.616667,0.0,160.02,-0.633333,49.231974
RS,2020-04-17,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,304,7,3462,5994,117,36028,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-57,-9,-22,-60,-76,23,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,14.2,3.433333,23.527778,0.0,50.8,1.577778,42.51191
RS,2020-04-18,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,324,5,2673,6318,122,38701,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-96,-97,-81,-92,-83,26,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,14.883333,4.683333,25.333333,0.0,20.32,2.822222,44.667283
RS,2020-04-19,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,312,3,3111,6630,125,41812,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-96,-97,-81,-92,-77,21,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,17.277778,7.644444,25.65,0.0,,5.016667,44.576977
RS,2020-04-20,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,260,5,3543,6890,130,45355,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-96,-96,-79,-93,-90,35,3,3,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,100.0,11.316667,8.2,15.066667,1.524,,6.072222,71.013559
RS,2020-04-21,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,224,4,3281,7114,134,48636,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-51,-19,-29,-59,-53,15,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,7.155556,4.966667,9.2,3.556,10.16,5.455556,89.605148
RS,2020-04-22,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,162,5,2688,7276,139,51324,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-53,-23,-17,-59,-55,17,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,7.55,1.194444,14.788889,4.572,20.32,2.011111,68.730509
RS,2020-04-23,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,207,5,3563,7483,144,54887,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-52,-23,-13,-57,-54,17,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,9.372222,0.344444,16.966667,0.0,,-0.111111,52.039353
RS,2020-04-24,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,296,7,5051,7779,151,59938,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-46,5,-13,-51,-53,14,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,10.261111,0.827778,19.344444,0.0,,-0.2,48.701957
RS,2020-04-25,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,263,5,4365,8042,156,64303,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-96,-96,-80,-90,-78,25,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,14.205556,2.988889,23.405556,0.0,,2.15,44.365609
RS,2020-04-26,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,233,6,3614,8275,162,67917,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-95,-96,-78,-90,-72,20,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,12.594444,7.961111,18.766667,0.254,,4.45,58.878561
RS,2020-04-27,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,222,6,5446,8497,168,73363,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-37,-7,-5,-47,-44,12,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,93.52,12.611111,3.755556,20.811111,0.790222,,4.433333,57.662821
RS,2020-04-28,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,227,5,5579,8724,173,78942,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-40,-7,1,-52,-47,13,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,93.52,15.761111,6.994444,24.1,0.0,,5.777778,51.607696
RS,2020-04-29,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,285,6,6703,9009,179,85645,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-44,-1,-12,-53,-50,14,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,93.52,14.3,8.561111,20.6,0.169333,,8.727778,70.060166
RS,2020-04-30,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,196,6,5906,9205,185,91551,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-40,7,0,-46,-50,10,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,13.388889,8.783333,19.538889,3.81,,9.288889,76.48628
RS,2020-05-01,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,157,4,5086,9362,189,96637,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-96,-96,-75,-92,-91,37,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,12.583333,8.077778,19.388889,0.338667,,9.25,80.654539
RS,2020-05-02,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,102,4,5274,9464,193,101911,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-70,-48,-50,-67,-52,14,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,10.322222,7.894444,12.716667,9.256889,,9.438889,94.353369
RS,2020-05-03,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,93,4,4550,9557,197,106461,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-66,-44,-24,-63,-38,9,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,9.666667,6.938889,13.25,18.203333,,6.816667,82.989831
RS,2020-05-04,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,120,3,4817,9677,200,111278,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-40,-27,-21,-56,-41,12,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,96.3,9.65,4.666667,15.372222,0.1016,,4.044444,68.781403
RS,2020-05-05,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,114,3,6196,9791,203,117474,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-38,-18,-8,-55,-44,13,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,93.52,13.05,2.361111,21.733333,0.0,,5.555556,60.455612
RS,2020-05-06,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,57,3,5521,9848,206,122995,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-46,-21,-29,-59,-51,15,3,2,2,4,2,3,2,4,1,1,0,0,2,1,2,0,0,0,0,93.52,8.922222,5.905556,12.916667,10.752667,,5.083333,77.433884
RS,2020-05-07,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,95,3,5810,9943,209,128805,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-27,-13,18,-45,-42,9,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,10.338889,4.788889,16.011111,0.5588,,3.422222,63.0202
RS,2020-05-08,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,89,4,5728,10032,213,134533,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-22,-5,14,-41,-40,9,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,12.288889,4.0,20.133333,0.0,,3.938889,56.850346
RS,2020-05-09,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,82,2,6059,10114,215,140592,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-24,-13,28,-30,-22,1,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,15.133333,5.511111,25.255556,0.0,,5.905556,54.432808
RS,2020-05-10,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,62,3,5012,10176,218,145604,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-23,-14,41,-32,-17,-1,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,18.166667,9.138889,25.666667,0.0,,7.922222,51.656878
RS,2020-05-11,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,67,2,5700,10243,220,151304,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-10,-7,14,-32,-27,5,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,109000000,0,0,0,86.11,19.688889,11.044444,26.705556,0.0,,6.244444,41.77686
RS,2020-05-12,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,52,2,5299,10295,222,156603,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-10,1,7,-33,-32,7,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,15.294444,10.611111,22.527778,0.0,,8.45,64.493152
RS,2020-05-13,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,79,2,6194,10374,224,162797,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-14,-6,29,-33,-33,5,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,17.388889,7.788889,25.155556,1.241778,,9.188889,59.113298
RS,2020-05-14,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,64,1,5873,10438,225,168670,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-18,-8,9,-33,-34,5,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,20.944444,15.311111,26.416667,0.0,,11.077778,53.716681
RS,2020-05-15,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,58,3,6076,10496,228,174746,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-18,-7,10,-32,-33,5,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,20.666667,13.066667,29.411111,0.127,,11.611111,59.786793
RS,2020-05-16,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,114,2,6526,10610,230,181272,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-18,-11,21,-21,-18,0,3,2,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,0,0,86.11,16.2,11.888889,20.805556,0.0,,10.844444,71.313958
RS,2020-05-17,ChIJlYCJ8t8dV0cRXYYjN-pQXgU,Q403,country/SRB,RS,Serbia,RS,SRB,0,89,1,4113,10699,231,185385,,,,,,,6963764,3392811,3570953,3037732,3907243,1393717,1393717,91.0,0.771,654145,694332,804338,958562,971473,944645,1021979,595246,319044,51409167350,7402,0.755,1741311,43.95,20.933333,88360,75.9,38.9,9.0,4.8,141.791,74.794,62.5,19.1,6.0855,3.1131,528.545166,220.680069,-23,-13,11,-29,-14,0,2,2,2,3,0,1,0,1,1,1,0,0,2,1,2,0,0,0,0,51.85,17.544444,12.3,24.516667,0.0,,13.088889,76.080507
