location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RU,2020-07-01,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6760,147,316737,661165,9683,20168904,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,2,14,77,-14,-54,6,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,15.314815,9.462963,20.407407,2.201333,,9.407407,68.633929
RU,2020-07-02,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6718,176,282206,667883,9859,20451110,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-2,10,62,-6,-25,0,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,18.407407,8.333333,23.981481,0.0,,10.962963,62.44771
RU,2020-07-03,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6632,168,301296,674515,10027,20752406,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-6,8,64,-6,-26,-1,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,22.962963,12.333333,28.222222,0.169333,,11.314815,47.87099
RU,2020-07-04,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6736,134,,681251,10161,,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-14,2,65,-4,-12,-6,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,19.814815,16.333333,23.592593,4.318,,11.092593,59.296905
RU,2020-07-05,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6611,135,,687862,10296,21335394,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-12,6,73,1,5,-9,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,17.407407,14.796296,20.481481,7.366,,13.481481,77.839286
RU,2020-07-06,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6368,198,202377,694230,10494,21537771,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,0,11,79,-4,-26,-1,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,15.277778,14.240741,17.018519,6.011333,,14.0,92.084957
RU,2020-07-07,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6562,173,252934,700792,10667,21790705,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-1,11,80,-3,-27,-1,3,2,2,4,1,0,2,4,1,2,188742555,0,2,3,2,69904650,0,3,0,68.98,15.87037,14.12963,18.203704,4.995333,,13.888889,88.113994
RU,2020-07-08,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6509,176,288589,707301,10843,22079294,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-3,8,71,-6,-26,-1,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,15.240741,11.185185,20.444444,6.604,,11.611111,78.953496
RU,2020-07-09,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6635,174,308901,713936,11017,22388195,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-1,11,73,-5,-26,-1,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,12.796296,9.925926,15.62963,2.116667,,8.87037,77.097421
RU,2020-07-10,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6611,188,320221,720547,11205,22708416,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-3,10,69,-4,-27,-2,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,13.759259,8.907407,17.962963,0.677333,,9.555556,75.807238
RU,2020-07-11,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6615,130,322640,727162,11335,23031056,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-12,3,71,-2,-12,-7,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,15.166667,7.722222,21.481481,0.677333,,10.740741,74.883634
RU,2020-07-12,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6537,104,261574,733699,11439,23292630,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-9,7,89,5,5,-10,3,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,3,0,68.98,15.203704,9.0,20.055556,0.762,,10.481481,73.657744
RU,2020-07-13,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6248,175,203122,739947,11614,23495752,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,0,10,70,-5,-27,-1,2,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,2,0,65.28,15.62963,10.222222,20.425926,9.736667,,12.981481,84.554442
RU,2020-07-14,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6422,156,258893,746369,11770,23754645,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-1,9,70,-5,-28,0,2,2,2,4,1,0,2,4,1,2,0,0,2,3,2,0,0,2,0,65.28,14.111111,10.055556,18.037037,5.08,,10.851852,80.798426
RU,2020-07-15,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6428,167,298871,752797,11937,24053516,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,2,13,71,-4,-26,-1,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,12.018519,9.722222,15.037037,3.979333,,8.018519,76.538666
RU,2020-07-16,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6406,186,311052,759203,12123,24364568,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,2,12,72,-4,-27,-1,2,2,2,4,1,0,2,3,1,2,41942790,0,2,3,2,0,0,2,0,62.5,11.037037,7.759259,12.87037,9.313333,,8.833333,86.292358
RU,2020-07-17,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6234,124,312362,765437,12247,24676930,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-3,9,73,-5,-28,-1,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,11.444444,9.277778,13.833333,0.592667,,7.407407,76.344823
RU,2020-07-18,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,6109,95,314810,771546,12342,24991740,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-11,1,76,-1,-13,-7,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,11.37037,8.555556,14.37037,0.254,,7.12963,75.276926
RU,2020-07-19,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5940,85,259874,777486,12427,25251614,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-8,6,87,5,5,-10,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,12.962963,6.777778,17.12963,0.0,,7.962963,71.756493
RU,2020-07-20,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5842,153,197553,783328,12580,25449167,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,10,76,-5,-28,-1,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,15.388889,8.111111,20.462963,0.0,,9.814815,69.71909
RU,2020-07-21,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5862,165,255205,789190,12745,25704372,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,9,72,-4,-28,0,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,13.074074,9.907407,16.833333,6.011333,,10.222222,83.076494
RU,2020-07-22,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5848,147,296536,795038,12892,26000908,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-1,8,68,-6,-27,0,2,2,2,4,1,0,2,3,1,2,204897744,0,2,3,2,0,0,2,0,62.5,15.166667,10.351852,21.166667,4.064,,10.944444,75.997949
RU,2020-07-23,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5811,154,299744,800849,13046,26300652,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,0,8,70,-5,-27,0,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,14.759259,9.87037,18.833333,0.169333,,7.703704,63.120492
RU,2020-07-24,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5871,146,309971,806720,13192,26610623,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-3,6,71,-5,-27,-1,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,14.296296,8.962963,18.537037,0.254,,9.592593,73.453123
RU,2020-07-25,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5765,77,291668,812485,13269,26902291,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-10,0,70,0,-13,-6,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,14.240741,10.407407,18.277778,0.169333,,10.62963,79.315462
RU,2020-07-26,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5635,85,239675,818120,13354,27141966,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-7,4,92,6,4,-9,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,13.537037,10.259259,17.333333,1.016,,9.703704,77.685729
RU,2020-07-27,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5395,150,185604,823515,13504,27327570,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,8,79,-4,-28,0,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,13.796296,10.055556,17.314815,6.011333,,6.444444,63.329734
RU,2020-07-28,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5475,169,242076,828990,13673,27569646,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,8,79,-4,-27,0,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,12.277778,10.092593,14.574074,0.508,,7.296296,71.939428
RU,2020-07-29,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5509,129,288204,834499,13802,27857850,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,0,7,74,-4,-27,-1,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,16.333333,9.537037,21.759259,0.846667,,11.148148,71.413247
RU,2020-07-30,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5482,161,303611,839981,13963,28161461,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,9,71,-4,-28,-1,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,17.666667,13.12963,21.611111,1.185333,,12.925926,74.025441
RU,2020-07-31,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5462,95,316551,845443,14058,28478012,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-4,4,61,-6,-31,0,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,18.685185,13.814815,23.962963,0.762,,12.537037,67.505717
RU,2020-08-01,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5427,70,315248,850870,14128,28793260,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-11,-2,56,-2,-16,-5,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,16.314815,10.666667,22.5,0.338667,,11.092593,71.301972
RU,2020-08-02,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5394,79,236640,856264,14207,29029900,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-7,4,74,5,2,-8,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,17.092593,10.0,23.092593,1.016,,12.5,74.575699
RU,2020-08-03,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5159,144,171962,861423,14351,29201862,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,7,74,-4,-28,0,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,16.759259,10.203704,23.537037,6.35,,12.555556,76.28857
RU,2020-08-04,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5204,139,232028,866627,14490,29433890,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,7,77,-3,-28,0,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,19.62963,9.740741,26.666667,0.0,,13.074074,65.913825
RU,2020-08-05,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5267,116,283017,871894,14606,29716907,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,2,9,89,-2,-28,-1,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,19.277778,12.12963,26.703704,3.386667,,13.611111,70.11956
RU,2020-08-06,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5241,119,321216,877135,14725,30038123,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,1,8,90,-3,-28,-2,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,18.518519,10.333333,25.574074,0.084667,,11.092593,62.515181
RU,2020-08-07,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5212,129,303221,882347,14854,30341344,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-3,5,83,-4,-29,-2,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,18.462963,8.666667,25.555556,0.0,,10.888889,61.35968
RU,2020-08-08,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5189,77,298676,887536,14931,30640020,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-10,-1,82,1,-15,-7,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,18.666667,10.5,26.074074,0.0,,11.611111,63.898519
RU,2020-08-09,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,5118,70,246140,892654,15001,30886160,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-7,4,90,7,2,-9,2,2,2,4,1,0,2,3,1,2,0,0,2,3,2,0,0,2,0,62.5,19.222222,10.962963,27.018519,0.0,,12.259259,64.131332
