location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
GR,2020-11-11,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3316,50,28594,66637,959,2130565,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-59,-5,-4,-56,-39,15,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,15.433333,12.561728,18.734568,4.769556,,9.416667,68.000557
GR,2020-11-12,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3038,38,29435,69675,997,2160000,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-59,-1,-5,-55,-38,15,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,14.277778,10.244444,18.5,0.0,,9.127778,71.424055
GR,2020-11-13,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2835,38,28843,72510,1035,2188843,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-63,1,-12,-57,-39,17,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,13.988889,9.805556,19.522222,0.0508,,9.494444,74.620158
GR,2020-11-14,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1695,71,15897,74205,1106,2204740,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-69,-3,-17,-63,-39,15,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,13.572222,9.172222,19.766667,0.0254,,8.255556,70.628148
GR,2020-11-15,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2198,59,13148,76403,1165,2217888,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-69,-21,-1,-63,-41,14,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,12.351852,6.450617,19.024691,0.0,,7.117284,70.714709
GR,2020-11-16,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2422,63,29798,78825,1228,2247686,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-55,-6,12,-55,-40,14,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,12.866667,7.511111,18.877778,0.0,,8.077778,72.895659
GR,2020-11-17,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3209,60,31777,82034,1288,2279463,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-59,-8,-3,-56,-43,16,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,14.234568,9.234568,19.166667,0.338667,,10.345679,77.64117
GR,2020-11-18,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3227,59,31071,85261,1347,2310534,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-61,-9,-18,-60,-42,17,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,14.134921,11.198413,16.777778,0.0,,9.968254,76.541675
GR,2020-11-19,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2551,72,31130,87812,1419,2341664,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-63,-8,-24,-60,-43,17,2,2,2,4,1,2,2,3,2,2,6660192,0,2,3,2,0,0,4,0,78.7,12.919753,11.098765,15.604167,4.572,,7.845679,71.618505
GR,2020-11-20,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2309,108,30920,90121,1527,2372584,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-65,-4,-26,-61,-43,19,2,2,2,4,1,2,2,3,2,2,673648,0,2,3,2,0,0,4,0,78.7,11.969136,8.932099,15.234568,0.544286,,5.253086,63.712472
GR,2020-11-21,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1498,103,15803,91619,1630,2388387,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-69,-4,-27,-64,-38,16,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,12.098765,9.376543,14.944444,0.580571,,6.024691,66.899128
GR,2020-11-22,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1387,84,,93006,1714,,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-72,-21,-21,-67,-41,15,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,11.916667,10.256944,14.243056,8.563429,,6.868056,71.66641
GR,2020-11-23,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2131,101,,95137,1815,,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-56,-9,3,-57,-41,15,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,11.962963,7.240741,16.54321,0.0,,6.475309,69.394084
GR,2020-11-24,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2151,87,,97288,1902,2467145,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-60,-8,-16,-58,-42,16,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,11.291667,7.104167,15.243056,0.0,,6.298611,71.791758
GR,2020-11-25,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2018,99,31518,99306,2001,2498663,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-60,-7,-17,-60,-41,16,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,11.968254,10.698413,13.531746,0.0,,4.904762,62.181769
GR,2020-11-26,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1981,101,30845,101287,2102,2529508,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-59,-4,-10,-62,-42,16,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,12.097222,9.201389,16.083333,0.0,,4.506944,60.045124
GR,2020-11-27,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1747,121,29454,103034,2223,2558962,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-61,0,-13,-57,-41,17,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,11.117284,5.203704,17.839506,0.0,,3.685185,60.438675
GR,2020-11-28,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1193,98,16426,104227,2321,2575388,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-64,2,-8,-59,-35,14,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,10.567901,4.481481,18.012346,0.0,,4.759259,67.507892
GR,2020-11-29,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1044,85,11372,105271,2406,2586760,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-72,-19,-30,-67,-39,15,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,12.284722,7.25,16.8125,1.4224,,9.333333,82.737545
GR,2020-11-30,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2199,111,30923,107470,2517,2617683,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-55,-5,-8,-56,-40,15,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,78.7,13.030864,10.41358,16.765432,3.725333,,9.858025,81.269767
GR,2020-12-01,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2185,89,28480,109655,2606,2646163,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-59,-3,-22,-56,-40,16,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,80.56,10.302469,9.080247,11.580247,0.8255,,6.814815,79.351146
GR,2020-12-02,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1882,100,29799,111537,2706,2675962,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-57,-1,-13,-56,-39,16,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,80.56,10.925926,8.37037,13.061728,0.5715,,7.530864,79.971646
GR,2020-12-03,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1648,98,27082,113185,2804,2703044,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-58,0,-13,-55,-39,16,2,2,2,4,1,2,2,3,2,2,28958400000,0,2,3,2,0,0,4,0,80.56,11.987654,8.965278,14.847222,0.41275,,8.148148,77.874572
GR,2020-12-04,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1383,98,27639,114568,2902,2730683,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-64,-4,-33,-59,-41,19,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,80.56,13.216049,10.228395,16.561728,7.1628,10.16,10.981481,86.483014
GR,2020-12-05,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,903,101,12968,115471,3003,2743651,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-63,5,-5,-57,-33,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,80.56,12.919753,8.481481,18.037037,3.39725,,10.432099,85.044035
GR,2020-12-06,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1250,89,10526,116721,3092,2754177,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-65,-11,1,-59,-34,13,2,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,80.56,13.833333,10.027778,17.930556,0.719667,,11.152778,84.067373
GR,2020-12-07,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1324,102,30050,118045,3194,2784227,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-55,-7,-9,-54,-39,15,3,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,84.26,13.450617,10.246914,17.419753,10.668,,9.450617,76.919496
GR,2020-12-08,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1675,95,30292,119720,3289,2814519,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-55,0,-3,-53,-38,14,3,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,84.26,12.305556,7.708333,17.895833,4.15925,,7.0,70.469813
GR,2020-12-09,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1533,81,32494,121253,3370,2847013,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-57,-5,-14,-56,-38,15,3,2,2,4,1,2,2,3,2,2,0,0,2,3,2,0,0,4,0,84.26,14.798611,9.145833,18.484127,0.0,,10.270833,74.535832
GR,2020-12-10,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1395,102,32747,122648,3472,2879760,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-62,-11,-33,-59,-40,16,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,12.246914,9.54321,15.0,6.604,,9.916667,84.009573
GR,2020-12-11,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1194,68,31284,123842,3540,2911044,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-62,0,-28,-57,-39,17,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,10.993827,7.067901,14.462963,7.874,,8.041667,81.035313
GR,2020-12-12,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,692,85,15792,124534,3625,2926836,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-64,4,-15,-57,-32,14,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,12.395062,8.888889,16.067901,6.646333,,10.0,84.417654
GR,2020-12-13,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,639,62,11979,125173,3687,2938815,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-68,10,-23,-61,-33,14,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,12.506944,10.145833,14.875,9.8044,,10.738095,88.405456
GR,2020-12-14,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1199,98,32937,126372,3785,2971752,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-53,-9,-18,-56,-37,14,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,11.660494,10.868056,12.854167,16.721667,,9.154321,84.839388
GR,2020-12-15,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1185,85,33727,127557,3870,3005479,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-49,3,-4,-49,-36,13,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,12.037037,9.62963,14.314815,3.14325,,7.987654,76.502226
GR,2020-12-16,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,1153,78,33509,128710,3948,3038988,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-48,3,8,-48,-35,13,3,2,2,4,1,2,2,3,2,2,154000000,0,2,2,2,0,0,4,0,84.26,11.574074,7.932099,15.506173,0.0,,8.148148,79.764139
GR,2020-12-17,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,874,96,36084,129584,4044,3075072,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-48,3,7,-46,-36,13,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,11.569444,7.75,15.770833,0.0,,8.118056,79.644168
GR,2020-12-18,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,901,58,32601,130485,4102,3107673,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-52,6,-1,-48,-36,15,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,11.409722,7.888889,15.569444,0.0,,8.256944,81.290084
GR,2020-12-19,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,587,70,15626,131072,4172,3123299,,,,,,,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-56,5,5,-48,-26,11,3,2,2,4,1,2,2,3,2,2,0,0,2,2,2,0,0,4,0,84.26,11.623457,7.95679,15.024691,0.028222,,8.234568,80.041437
