location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
UA,2021-07-01,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,705,51,1719,19756,2235801,52391,2168387,10881002,35472,2001130,55487,766873,90959,2767613,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,3,17,43,4,-29,-6,3,2,1,3,0,0,2,1,1,0,0,0,2,2,1,0,0,3,4,54.63,23.538889,18.366667,29.338889,2.7178,,17.866667,70.637683
UA,2021-07-02,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,696,33,1197,19945,2236497,52424,2169584,10900947,37107,2038237,57440,824313,94547,2862160,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-3,15,32,1,-28,-5,3,2,1,3,0,0,2,1,1,0,0,0,2,2,1,0,0,3,4,54.63,22.85,18.005556,29.055556,6.313714,,17.661111,73.399337
UA,2021-07-03,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,705,36,1072,14229,2237202,52460,2170656,10915176,21489,2059726,17368,841681,38857,2901017,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-6,11,42,1,-16,-9,3,2,1,3,0,0,2,1,1,0,0,0,2,2,1,0,0,3,4,54.63,22.038889,17.288889,26.9,3.81,,17.727778,76.873539
UA,2021-07-04,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,377,10,526,9889,2237579,52470,2171182,10925065,15260,2074986,9103,850784,24363,2925380,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-8,9,39,0,-12,-9,3,2,1,3,0,0,2,1,1,0,0,0,2,2,1,0,0,3,4,54.63,22.955556,16.838889,28.722222,1.128889,,17.855556,73.1196
UA,2021-07-05,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,244,14,419,20151,2237823,52484,2171601,10945216,25552,2100538,47682,898466,73234,2998614,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,2,16,37,1,-30,-4,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,23.122222,19.488889,28.172222,6.491111,,18.977778,77.731318
UA,2021-07-06,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,541,20,1086,20240,2238364,52504,2172687,10965456,36023,2136561,57531,955997,93554,3092168,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,3,17,40,1,-29,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,22.411111,19.416667,26.8,1.467556,,18.411111,78.237781
UA,2021-07-07,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,610,33,1666,17945,2238974,52537,2174353,10983401,42029,2178590,62651,1018648,104680,3196848,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,9,24,57,5,-31,-6,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,22.155556,17.927778,27.15,1.016,,16.338889,70.166579
UA,2021-07-08,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,617,23,872,18341,2239591,52560,2175225,11001742,44816,2223406,64344,1082992,109160,3306008,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,5,20,56,5,-30,-7,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,23.672222,17.455556,29.588889,0.0,,14.338889,56.150702
UA,2021-07-09,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,655,12,885,18520,2240246,52572,2176110,11020262,53820,2277226,60840,1143832,114660,3420668,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,0,18,45,3,-30,-7,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,23.538889,15.755556,29.772222,0.0,,14.633333,57.530902
UA,2021-07-10,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,507,20,809,12885,2240753,52592,2176919,11033147,21074,2298300,21234,1165066,42308,3462976,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-6,13,62,5,-18,-12,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,24.855556,17.255556,31.494444,0.0,,15.927778,57.742773
UA,2021-07-11,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,290,5,374,9606,2241043,52597,2177293,11042753,13390,2311690,12966,1178032,26356,3489332,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-7,13,57,3,-14,-12,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,25.538889,18.305556,31.933333,0.0,,16.288889,56.746468
UA,2021-07-12,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,174,7,236,20909,2241217,52604,2177529,11063662,45535,2357225,37642,1215674,83177,3572509,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,3,17,50,1,-34,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,23.361111,18.733333,30.822222,1.8288,,17.894444,71.566083
UA,2021-07-13,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,481,36,750,18572,2241698,52640,2178279,11082234,57827,2415052,43507,1259181,101246,3673755,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,3,17,46,1,-31,-6,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,24.8,17.155556,30.794444,1.016,,17.988889,66.00624
UA,2021-07-14,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,547,25,797,19536,2242245,52665,2179076,11101770,61580,2476632,47179,1306360,108759,3782514,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,6,21,54,4,-31,-7,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,25.911111,18.738889,32.277778,0.0,,16.394444,56.060669
UA,2021-07-15,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,623,20,589,18276,2242868,52685,2179665,11120046,63002,2539634,54374,1360734,117376,3899890,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,4,19,53,4,-32,-7,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,26.372222,18.133333,32.861111,0.0,,15.988889,53.049877
UA,2021-07-16,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,737,17,616,18006,2243605,52702,2180281,11138052,65226,2604860,45924,1406658,111150,4011040,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,0,18,43,2,-31,-6,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,26.555556,19.627778,32.75,0.0,,17.483333,57.628649
UA,2021-07-17,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,591,16,676,13429,2244196,52718,2180957,11151481,34079,2638939,16356,1423014,50435,4061475,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-5,13,58,4,-18,-11,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,26.083333,19.805556,32.594444,0.4826,,18.9,64.724035
UA,2021-07-18,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,299,8,241,,2244495,52726,2181198,,28582,2667521,8591,1431605,37173,4098648,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-7,12,52,2,-14,-12,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,26.788889,20.372222,33.133333,0.0,,19.144444,63.029532
UA,2021-07-19,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,182,5,187,,2244677,52731,2181385,11182527,50267,2717788,30748,1462353,81015,4179663,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,2,17,43,-1,-33,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,26.055556,20.522222,33.194444,2.3876,,19.527778,67.765521
UA,2021-07-20,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,598,25,540,,2245275,52756,2181925,,60587,2778375,39416,1501769,100003,4279666,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,1,15,32,-1,-32,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,24.355556,18.866667,31.394444,15.058571,,18.888889,71.899021
UA,2021-07-21,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,655,13,577,,2245930,52769,2182502,,65522,2843897,54568,1556337,120090,4399756,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,4,20,38,0,-33,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,21.033333,17.944444,25.388889,16.9164,,17.655556,81.391399
UA,2021-07-22,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,726,21,501,,2246656,52790,2183003,11239813,76169,2920066,63272,1619609,139441,4539197,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,6,20,49,4,-32,-6,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,20.605556,16.005556,25.316667,0.6096,,12.927778,61.629236
UA,2021-07-23,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,763,21,639,,2247419,52811,2183642,,90072,3010138,62603,1682212,152675,4691872,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,1,18,42,1,-31,-6,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,19.727778,13.044444,25.683333,0.0,,11.266667,58.292304
UA,2021-07-24,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,745,24,394,,2248164,52835,2184036,,50421,3060559,21150,1703362,71571,4763443,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-3,13,59,4,-17,-10,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,21.2,14.394444,27.327778,0.0,,13.472222,61.5232
UA,2021-07-25,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,286,12,159,,2248450,52847,2184195,,39150,3099709,9907,1713269,49057,4812500,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-4,13,56,3,-13,-11,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,22.538889,15.561111,29.188889,0.0,,14.6,61.022797
UA,2021-07-26,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,213,2,170,,2248663,52849,2184365,11301274,78052,3177761,48044,1761313,126096,4938596,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,4,18,50,1,-32,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,24.1,16.861111,30.833333,0.0,,14.516667,55.358807
UA,2021-07-27,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,681,27,515,,2249344,52876,2184880,,86952,3264713,56376,1817689,143328,5081924,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,2,17,44,0,-32,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,24.994444,17.227778,31.855556,0.0,,14.527778,52.681805
UA,2021-07-28,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,717,15,459,,2250061,52891,2185339,,85902,3350615,58064,1875753,143947,5225871,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,5,20,50,2,-32,-6,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,25.238889,19.666667,31.75,1.9812,,17.361111,62.153652
UA,2021-07-29,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,846,25,510,,2250907,52916,2185849,11360926,87014,3437629,63239,1938992,150253,5376124,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,2,16,44,2,-32,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,25.594444,19.455556,32.822222,1.524,,18.377778,64.694844
UA,2021-07-30,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,962,14,504,,2251869,52930,2186353,,88219,3525848,61861,2000853,150080,5526204,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,0,18,41,1,-30,-5,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,24.105556,19.416667,29.305556,1.2954,,17.505556,66.984326
UA,2021-07-31,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,916,15,510,,2252785,52945,2186863,,45597,3571445,22902,2023755,68499,5594703,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-5,13,54,3,-16,-10,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,24.661111,17.15,31.25,0.0,,16.283333,59.834902
UA,2021-08-01,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,484,6,131,,2253269,52951,2186994,,27722,3599167,10358,2034113,38080,5632783,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,-4,13,50,3,-12,-11,3,1,1,3,0,0,2,1,1,1,0,0,2,2,1,0,0,3,4,50.93,25.944444,19.055556,32.183333,0.5842,,17.294444,59.63605
UA,2021-08-02,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,265,4,176,,2253534,52955,2187170,11424130,70344,3669511,54817,2088930,125161,5757944,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,4,19,45,1,-32,-5,3,1,1,3,0,0,2,1,1,1,,,2,1,1,,0,3,4,50.93,24.638889,19.266667,32.577778,5.2705,,18.238889,67.960147
UA,2021-08-03,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,827,26,533,,2254361,52981,2187703,,89892,3759403,63366,2152296,153258,5911202,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,4,18,41,0,-31,-5,3,1,1,3,0,0,2,1,1,1,,,2,1,1,,0,3,4,50.93,21.422222,17.105556,26.805556,1.3462,,15.433333,68.789499
UA,2021-08-04,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,984,43,570,,2255345,53024,2188273,,95690,3855093,63431,2215727,159121,6070323,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,6,20,46,3,-31,-5,3,1,1,3,0,0,2,1,1,1,,,2,1,1,,0,3,4,50.93,21.538889,14.538889,27.822222,0.7112,,14.016667,62.555799
UA,2021-08-05,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,1052,25,542,,2256397,53049,2188815,11487542,98447,3953540,68936,2284663,167383,6237706,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,4,19,48,2,-31,-5,3,1,1,3,0,0,2,1,1,1,,,2,1,1,,0,3,4,50.93,23.472222,17.188889,29.761111,0.903111,,16.111111,63.530172
UA,2021-08-06,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,1081,16,478,22273,2257478,53065,2189293,11509815,101550,4055090,70552,2355215,170602,6408308,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,0,18,30,0,-31,-5,3,1,1,3,0,0,2,1,1,1,,,2,1,1,,0,3,4,50.93,21.472222,17.044444,28.016667,12.925778,,16.861111,76.636944
UA,2021-08-07,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,1054,20,1393,18276,2258532,53085,2190686,11528091,50993,4106083,29472,2384687,78965,6487273,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,0,16,50,4,-17,-9,3,1,1,3,0,0,2,1,1,1,,,2,1,1,,0,3,4,50.93,20.483333,16.733333,25.438889,2.7178,,15.805556,74.646349
UA,2021-08-08,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,619,10,235,9383,2259151,53095,2190921,11537474,30988,4137071,22457,2407144,51445,6538718,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,1,16,54,5,-12,-11,3,1,1,3,0,0,2,1,1,1,,,2,1,1,,0,3,4,50.93,21.377778,14.988889,27.533333,1.9812,,15.033333,67.334817
