location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
FI,2020-05-10,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,82,1,2208,5962,292,135049,,,,,,,0,9,20,9,15,16,7,4,2,159,323,1060,1037,960,1109,556,303,455,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,39,43,2941,3021,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-37,-7,81,-46,-9,2,2,2,2,4,0,1,1,4,2,0,0,0,2,1,1,0,0,0,0,68.52,4.194444,-3.961111,8.955556,0.254,10.16,-2.027778,65.794951
FI,2020-05-11,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,22,2,4055,5984,294,139104,,,,,,,2,2,5,7,4,0,2,0,0,161,325,1065,1044,964,1109,558,303,455,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,14,8,2955,3029,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-40,-16,13,-54,-45,14,2,2,2,4,0,1,1,4,2,0,0,0,2,1,1,0,0,0,0,68.52,1.033333,-1.255556,7.022222,5.461,20.32,-0.638889,88.729309
FI,2020-05-12,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,19,2,4011,6003,296,143115,,,,,,,0,0,4,3,4,6,1,0,1,161,325,1069,1047,968,1115,559,303,456,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,7,12,2962,3041,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-35,-7,68,-48,-43,13,2,2,2,4,0,1,1,4,2,0,0,0,2,1,1,0,0,0,0,68.52,1.866667,-3.366667,6.077778,0.338667,12.192,-4.177778,64.51569
FI,2020-05-13,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,51,0,3896,6054,296,147011,,,,,,,2,3,14,13,5,9,4,1,0,163,328,1083,1060,973,1124,563,304,456,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,25,26,2987,3067,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-36,-8,78,-49,-43,13,2,2,2,4,0,1,1,4,2,0,0,0,2,1,1,0,0,0,0,68.52,2.905556,-4.438889,8.338889,0.0,10.16,-5.316667,55.046341
FI,2020-05-14,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,91,1,4353,6145,297,151364,,,,,,,2,5,17,15,18,17,10,2,5,165,333,1100,1075,991,1141,573,306,461,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,51,40,3038,3107,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-35,-6,77,-44,-32,9,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,3.094444,-3.283333,7.438889,0.0,10.16,-5.305556,54.325741
FI,2020-05-15,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,83,2,3450,6228,299,154814,,,,,,,1,5,13,19,15,15,5,1,9,166,338,1113,1094,1006,1156,578,307,470,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,38,45,3076,3152,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-34,-5,78,-48,-32,10,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,2.377778,-1.966667,6.433333,0.296333,10.16,-2.9,68.436398
FI,2020-05-16,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,58,0,2312,6286,299,157126,,,,,,,0,3,5,14,8,15,7,2,4,166,341,1118,1108,1014,1171,585,309,474,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,23,35,3099,3187,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-40,-9,38,-51,-15,6,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,3.55,-3.127778,8.438889,0.254,10.16,-2.544444,64.516437
FI,2020-05-17,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,61,2,2360,6347,301,159486,,,,,,,0,4,8,16,13,8,7,1,4,166,345,1126,1124,1027,1179,592,310,478,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,33,28,3132,3215,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-37,-8,73,-51,-10,4,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,5.35,-0.694444,9.561111,0.0,10.16,-1.855556,59.957534
FI,2020-05-18,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,33,0,4946,6380,301,164432,,,,,,,1,1,5,12,6,4,1,1,2,167,346,1131,1136,1033,1183,593,311,480,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19,14,3151,3229,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-28,-6,86,-43,-31,9,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,5.366667,-0.688889,10.027778,0.108857,10.16,-1.983333,59.378591
FI,2020-05-19,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,19,1,3696,6399,302,168128,,,,,,,0,1,3,4,6,2,0,0,3,167,347,1134,1140,1039,1185,593,311,483,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,6,13,3157,3242,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-30,-4,73,-44,-32,10,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,4.088889,0.383333,8.0,2.3495,10.16,0.905556,80.048501
FI,2020-05-20,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,44,0,2965,6443,302,171093,,,,,,,5,3,3,12,6,5,3,5,2,172,350,1137,1152,1045,1190,596,316,485,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,26,18,3183,3260,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-24,14,71,-34,-31,6,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,5.683333,0.6,9.866667,0.145143,10.16,-1.3,61.342182
FI,2020-05-21,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,50,1,2216,6493,303,173309,,,,,,,2,1,6,11,11,11,4,1,3,174,351,1143,1163,1056,1201,600,317,488,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,21,29,3204,3289,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-47,-14,149,-53,-76,17,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,6.622222,0.544444,10.922222,0.0,10.16,-3.644444,48.201451
FI,2020-05-22,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,44,0,2630,6537,303,175939,,,,,,,2,2,8,3,8,13,5,3,0,176,353,1151,1166,1064,1214,605,320,488,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,21,23,3225,3312,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-29,-1,157,-41,-45,9,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,7.477778,-1.094444,13.094444,0.0,10.16,-3.405556,46.355069
FI,2020-05-23,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,31,0,1554,6568,303,177493,,,,,,,3,4,3,6,5,4,2,0,4,179,357,1154,1172,1069,1218,607,320,492,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19,12,3244,3324,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-37,-4,130,-34,-8,1,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,11.361111,0.261111,17.372222,0.0,10.16,-1.6,41.06205
FI,2020-05-24,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,11,1,1744,6579,304,179237,,,,,,,3,1,1,3,2,1,2,-1,-1,182,358,1155,1175,1071,1219,609,319,491,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,5,6,3249,3330,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-34,1,80,-40,-5,-1,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,12.688889,3.783333,18.422222,0.0,10.16,-0.811111,39.498668
FI,2020-05-25,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,20,0,3638,6599,304,182875,,,,,,,2,1,7,5,2,2,1,0,0,184,359,1162,1180,1073,1221,610,319,491,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,12,8,3261,3338,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-24,3,76,-35,-31,7,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,12.205556,3.433333,18.461111,0.0,10.16,0.1,44.994657
FI,2020-05-26,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,29,0,2971,6628,304,185846,,,,,,,1,1,4,9,4,8,1,1,0,185,360,1166,1189,1077,1229,611,320,491,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,11,18,3272,3356,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-23,6,114,-30,-30,6,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,13.2,2.933333,19.961111,0.0,10.16,1.722222,46.98884
FI,2020-05-27,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,64,0,2983,6692,304,188829,,,,,,,4,10,17,8,7,6,5,5,2,189,370,1183,1197,1084,1235,616,325,493,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,35,29,3307,3385,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-25,4,86,-34,-29,7,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,11.611111,5.25,18.45,1.778,10.16,6.127778,69.68208
FI,2020-05-28,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,51,1,2804,6743,305,191633,,,,,,,2,1,12,12,5,10,6,3,0,191,371,1195,1209,1089,1245,622,328,493,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,26,25,3333,3410,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-27,4,66,-36,-29,7,1,2,2,4,0,1,1,3,2,0,0,0,2,1,1,0,0,0,0,62.04,9.616667,3.977778,13.411111,1.2192,10.16,2.305556,60.537645
FI,2020-05-29,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,33,0,1945,6776,305,193578,,,,,,,0,1,10,5,5,5,3,3,1,191,372,1205,1214,1094,1250,625,331,494,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,18,15,3351,3425,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-26,2,91,-36,-28,7,1,2,2,4,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,56.48,9.427778,2.761111,13.811111,0.0,10.16,2.966667,64.233313
FI,2020-05-30,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,50,0,1295,6826,305,194873,,,,,,,3,5,13,10,4,10,1,3,1,194,377,1218,1224,1098,1260,626,334,495,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,24,26,3375,3451,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-27,6,118,-21,32,-2,1,2,2,4,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,56.48,11.044444,3.672222,15.394444,0.0,10.16,2.516667,55.998469
FI,2020-05-31,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,33,0,1685,6859,305,196558,,,,,,,0,2,12,5,5,5,3,1,0,194,379,1230,1229,1103,1265,629,335,495,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,12,21,3387,3472,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-26,9,122,-31,4,-2,1,2,2,4,0,1,0,3,2,0,0,0,2,1,1,0,0,0,0,56.48,11.705556,4.972222,16.216667,0.0,10.16,4.0,59.388094
FI,2020-06-01,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,26,0,2875,6885,305,199433,,,,,,,4,5,6,1,5,2,2,1,0,198,384,1236,1230,1108,1267,631,336,495,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,17,9,3404,3481,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-6,7,114,-27,-40,5,1,2,2,1,0,0,0,3,2,0,0,0,2,1,1,0,0,0,0,44.44,13.861111,6.605556,19.122222,0.0762,10.16,7.655556,66.608211
FI,2020-06-02,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,2,0,2860,6887,305,202293,,,,,,,0,4,-1,1,0,0,-3,1,0,198,388,1235,1231,1108,1267,628,337,495,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,4,-2,3408,3479,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-11,5,124,-26,-40,6,1,2,2,1,0,0,0,3,2,0,0,0,2,1,1,0,0,0,0,44.44,15.672222,7.55,21.911111,0.0,10.16,7.1,56.862237
FI,2020-06-03,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,24,0,2798,6911,305,205091,,,,,,,1,1,9,3,3,2,4,0,1,199,389,1244,1234,1111,1269,632,337,496,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,12,12,3420,3491,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-11,6,145,-26,-40,5,1,2,2,1,0,0,0,3,2,0,0,0,2,1,1,0,0,0,0,44.44,15.294444,8.688889,20.166667,0.0,10.16,5.922222,54.199893
FI,2020-06-04,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,0,0,2321,6911,305,207412,,,,,,,0,0,0,0,0,0,0,0,0,199,389,1244,1234,1111,1269,632,337,496,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3420,3491,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-17,2,81,-33,-41,7,1,2,2,1,0,0,0,3,2,0,0,0,2,1,1,0,0,0,0,44.44,16.716667,9.561111,22.316667,0.1524,10.16,4.4,44.111259
FI,2020-06-05,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,30,0,2042,6941,305,209454,,,,,,,3,4,6,5,4,7,0,0,1,202,393,1250,1239,1115,1276,632,337,497,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,18,12,3438,3503,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-18,-1,100,-37,-41,7,1,2,2,1,0,0,0,3,2,1,346000000,0,2,1,1,0,0,0,0,44.44,12.683333,10.861111,18.844444,10.4775,,10.527778,86.855091
FI,2020-06-06,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,23,0,962,6964,305,210416,,,,,,,0,3,5,6,1,7,0,0,1,202,396,1255,1245,1116,1283,632,337,498,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,13,10,3451,3513,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-24,-4,73,-32,-4,1,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,15.461111,10.772222,21.955556,0.889,,10.183333,70.864
FI,2020-06-07,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,17,0,1842,6981,305,212258,,,,,,,0,2,3,3,1,3,3,0,2,202,398,1258,1248,1117,1286,635,337,500,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,11,6,3462,3519,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-18,5,113,-29,3,-2,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,13.366667,8.35,17.538889,0.6604,,5.605556,59.527647
FI,2020-06-08,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,20,0,2950,7001,305,215208,,,,,,,1,1,3,4,7,2,0,2,0,203,399,1261,1252,1124,1288,635,339,500,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,9,11,3471,3530,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-12,1,92,-35,-41,6,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,15.4,11.038889,19.661111,0.0,,6.661111,56.513828
FI,2020-06-09,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,24,0,2956,7025,305,218164,,,,,,,1,3,1,6,6,4,2,0,1,204,402,1262,1258,1130,1292,637,339,501,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,5,19,3476,3549,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-11,3,130,-30,-40,6,1,2,2,1,0,0,0,3,2,1,0,0,2,1,1,0,0,0,0,44.44,14.233333,7.694444,18.75,0.042333,,5.233333,55.074102
