location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AL,2021-03-04,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,780,21,3171,111301,1897,460120,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,9.04321,1.679012,17.444444,0.0,,0.716049,56.49475
AL,2021-03-05,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,777,21,3308,112078,1918,463428,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,10.351852,2.882716,16.685185,0.0,,1.783951,56.233199
AL,2021-03-06,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,819,21,3372,112897,1939,466800,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,9.222222,4.969136,14.246914,3.07975,,3.240741,67.408542
AL,2021-03-07,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,683,17,2708,113580,1956,469508,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,7.641975,1.728395,14.104938,0.0,,0.216049,60.716067
AL,2021-03-08,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,629,13,3197,114209,1969,472705,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,7.8,3.105556,12.15,0.846667,,3.583333,75.33474
AL,2021-03-09,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,631,17,3035,114840,1986,475740,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,9.598765,5.203704,14.54321,1.0795,,3.91358,69.273711
AL,2021-03-10,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,602,16,3077,115442,2002,478817,0,,0,,5820,21613,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,8.259259,5.709877,11.04321,19.8755,,5.17284,81.77053
AL,2021-03-11,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,681,16,3340,116123,2018,482157,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,7.076389,2.006944,12.013889,1.2065,10.16,-3.534722,48.656789
AL,2021-03-12,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,698,12,3463,116821,2030,485620,0,,0,,2022,23635,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,8.211111,1.3,14.344444,0.0,,-0.05,56.317354
AL,2021-03-13,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,653,15,3119,117474,2045,488739,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,10.179012,5.567901,15.141975,0.677333,,5.54321,73.410323
AL,2021-03-14,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,543,15,3001,118017,2060,491740,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,11.006173,4.425926,16.641975,0.790222,,6.0,71.707538
AL,2021-03-15,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,475,17,3005,118492,2077,494745,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,6.734568,4.592593,10.277778,23.59025,,4.351852,85.047458
AL,2021-03-16,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,446,15,2997,118938,2092,497742,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,2,0,0,2,2,2,0,0,4,2,60.19,7.513889,3.291667,11.645833,2.38125,,-0.256944,58.923037
AL,2021-03-17,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,590,14,2994,119528,2106,500736,0,,0,,9734,33369,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,6.659722,0.423611,11.729167,0.03175,,-2.055556,54.462119
AL,2021-03-18,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,494,16,2986,120022,2122,503722,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,7.381944,0.930556,12.493056,0.0,,-1.048611,55.366788
AL,2021-03-19,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,519,11,3251,120541,2133,506973,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,7.660494,3.185185,12.209877,0.056444,,-0.364198,57.084112
AL,2021-03-20,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,659,4,3487,121200,2137,510460,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,7.0625,3.534722,10.673611,1.741714,,2.930556,75.51534
AL,2021-03-21,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,344,8,1993,121544,2145,512453,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,6.180556,4.486111,8.541667,21.844,10.16,4.173611,87.457815
AL,2021-03-22,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,303,11,2174,121847,2156,514627,0,,0,,14860,48229,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,5.444444,3.783951,7.746914,8.89,35.56,1.82716,78.068653
AL,2021-03-23,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,448,15,2475,122295,2171,517102,0,,0,,3461,51690,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,5.95679,2.0,9.87037,0.254,10.16,-4.524691,49.203527
AL,2021-03-24,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,472,13,2794,122767,2184,519896,0,,0,,2302,53992,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,6.090278,-0.388889,11.986111,0.09525,10.16,-2.333333,55.713812
AL,2021-03-25,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,449,8,3012,123216,2192,522908,0,,0,,5356,59348,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,6.777778,0.777778,12.125,0.127,,-5.798611,41.109397
AL,2021-03-26,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,425,12,3070,123641,2204,525978,0,,0,,2900,62248,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,7.246914,-0.228395,14.259259,0.0,,-2.875,48.368722
AL,2021-03-27,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,493,6,2993,124134,2210,528971,0,,0,,1827,64075,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,9.240741,1.851852,15.697531,0.0,,1.271605,57.590905
AL,2021-03-28,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,285,6,1893,124419,2216,530864,0,,0,,13925,78000,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,10.660494,4.12963,17.722222,0.0,,4.901235,67.602418
AL,2021-03-29,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,304,11,2730,124723,2227,533594,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,11.320988,4.604938,17.512346,0.0,,6.061728,70.256992
AL,2021-03-30,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,434,8,2991,125157,2235,536585,0,,0,,41321,119321,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,11.864198,4.814815,18.648148,0.0,,2.049383,51.649097
AL,2021-03-31,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,349,6,2899,125506,2241,539484,0,,0,,19525,138846,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,12.5,6.061728,19.098765,0.0,,0.679012,45.225159
AL,2021-04-01,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,336,6,2865,125842,2247,542349,0,,0,,16617,155463,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,12.302469,5.141975,19.876543,0.0,,3.228395,54.65403
AL,2021-04-02,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,341,9,3007,126183,2256,545356,0,,0,,17023,172486,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,14.763889,7.270833,20.868056,0.0,,6.694444,58.651882
AL,2021-04-03,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,348,9,3056,126531,2265,548412,0,,0,,13010,185496,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,15.701389,10.25,21.020833,0.217714,,8.375,62.307724
AL,2021-04-04,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,264,9,2092,126795,2274,550504,0,,0,,7386,192882,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,9.388889,5.097222,12.625,10.123714,,6.055556,80.31268
AL,2021-04-05,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,141,9,2334,126936,2283,552838,0,,0,,13826,206708,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,9.465278,2.701389,15.861111,0.0,,0.854167,55.956169
AL,2021-04-06,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,256,8,2538,127192,2291,555376,0,,0,,14880,221588,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,10.314815,2.32716,16.802469,0.0,,2.141975,57.843101
AL,2021-04-07,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,317,6,3024,127509,2297,558400,0,,0,,10791,232379,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,8.944444,5.5,12.728395,8.60425,,4.820988,76.038707
AL,2021-04-08,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,286,7,2966,127795,2304,561366,0,,0,,10163,242542,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,7.694444,2.9375,12.736111,1.850571,15.24,-2.833333,48.117454
AL,2021-04-09,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,360,6,3342,128155,2310,564708,0,,0,,8134,250676,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,8.138889,0.25,14.527778,0.0,,-3.305556,44.537044
AL,2021-04-10,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,238,7,2684,128393,2317,567392,0,,0,,6134,256810,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,9.383333,1.75,15.794444,0.0,,-0.772222,49.272772
AL,2021-04-11,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,125,4,1983,128518,2321,569375,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,3,1,1,0,0,2,2,2,0,0,4,2,60.19,10.67284,2.654321,16.740741,0.0,,2.302469,56.971901
AL,2021-04-12,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,234,5,2862,128752,2326,572237,0,,0,,10721,267531,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,13.17284,5.845679,20.061728,0.0,,5.351852,59.524159
AL,2021-04-13,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,207,5,2698,128959,2331,574935,0,,0,,13685,281216,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,12.938272,8.567901,17.975309,0.8255,,6.722222,66.63316
AL,2021-04-14,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,169,4,2520,129128,2335,577455,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,9.635802,5.425926,13.185185,6.1595,10.16,3.932099,68.236107
AL,2021-04-15,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,179,2,2652,129307,2337,580107,0,,0,,23272,304488,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,8.577778,1.877778,13.883333,0.1524,,0.611111,57.701177
AL,2021-04-16,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,149,3,2886,129456,2340,582993,0,,0,,10134,314622,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,9.364198,3.055556,14.666667,0.381,,1.290123,58.71757
AL,2021-04-17,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,138,2,2480,129594,2342,585473,0,,0,,10218,324840,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,1,2,4,0,2,0,1,1,1,0,0,2,2,2,0,0,4,2,54.63,9.135802,6.82716,11.895062,3.556,,6.117284,82.120666
