location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RO,2020-03-26,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,123,6,8,1029,23,94,,29,,,,,,,2,2,5,17,35,24,21,11,6,16,24,104,215,267,192,117,60,9,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-73,-52,-56,-68,-53,23,3,2,2,4,1,2,1,4,2,0,0,0,2,1,0,0,0,0,0,78.7,4.966667,-0.283333,10.938889,0.0,1115.06,-4.272222,52.364727
RO,2020-03-27,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,263,3,21,1292,26,115,,32,,,,,,,3,4,19,41,79,65,28,14,4,19,28,123,256,346,257,145,74,13,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-71,-45,-55,-65,-42,22,3,2,2,4,1,2,1,4,2,0,0,0,2,1,0,0,0,0,0,78.7,6.216667,-1.144444,14.027778,0.0,1059.18,-3.011111,52.296594
RO,2020-03-28,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,160,11,24,1452,37,139,,34,,,,,,,0,4,12,22,26,21,25,9,2,19,32,135,278,372,278,170,83,15,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-77,-49,-60,-67,-38,16,3,2,2,4,1,2,1,4,2,0,0,0,2,1,0,0,0,0,0,78.7,5.427778,-2.533333,13.061111,0.0,1024.89,-2.833333,55.670905
RO,2020-03-29,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,308,6,30,1760,43,169,,38,,,,,,,6,9,16,42,79,50,33,27,10,25,41,151,320,451,328,203,110,25,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-81,-53,-60,-72,-39,15,3,2,2,4,1,2,1,4,2,1,0,0,2,1,0,0,0,0,0,78.7,6.216667,-1.95,14.788889,0.0,1000.76,-2.238889,55.250363
RO,2020-03-30,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,192,22,11,1952,65,180,,55,,,,,,,5,6,14,17,50,45,25,16,4,30,47,165,337,501,373,228,126,29,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-67,-43,-48,-65,-53,21,3,2,2,4,1,2,2,4,2,2,0,0,2,1,0,0,0,0,0,81.48,5.427778,-0.777778,14.155556,0.2286,20.32,-0.522222,65.992829
RO,2020-03-31,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,293,17,40,2245,82,220,,62,,,,,,,0,0,0,0,0,0,0,0,0,30,47,165,337,501,373,228,126,29,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-69,-44,-54,-68,-55,22,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,-2.061111,-4.766667,4.666667,6.4008,60.452,-4.660494,83.961353
RO,2020-04-01,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,215,10,32,2460,92,252,2744,57,,,,,,,0,0,0,0,0,0,0,0,0,30,47,165,337,501,373,228,126,29,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-68,-42,-51,-66,-54,21,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,-1.683333,-7.988889,4.611111,2.8956,46.566667,-7.822222,63.900756
RO,2020-04-02,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,278,23,15,2738,115,267,,78,,,,,,,0,0,0,0,0,0,0,0,0,30,47,165,337,501,373,228,126,29,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-67,-42,-48,-66,-54,21,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,1.638889,-4.716667,8.333333,0.0,1198.88,-5.522222,59.692808
RO,2020-04-03,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,445,18,16,3183,133,283,,83,,,,,,,0,0,0,0,0,0,0,0,0,30,47,165,337,501,373,228,126,29,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-67,-37,-50,-63,-43,20,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,4.355556,-4.211111,12.916667,0.0,1160.78,-3.155556,58.553183
RO,2020-04-04,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,430,13,46,3613,146,329,,119,,,,,,,0,0,0,0,0,0,0,0,0,30,47,165,337,501,373,228,126,29,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-74,-43,-57,-65,-37,14,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,6.716667,-2.211111,15.005556,0.0,1115.06,-2.711111,51.610523
RO,2020-04-05,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,251,5,45,3864,151,374,,141,,,,,,,33,47,127,283,518,407,238,141,67,63,94,292,620,1019,780,466,267,96,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-79,-48,-58,-72,-39,15,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,7.022222,0.238889,13.527778,0.0,2120.9,-5.183333,42.236661
RO,2020-04-06,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,193,25,32,4057,176,406,,179,,,,,,,8,6,28,22,57,53,25,15,16,71,100,320,642,1076,833,491,282,112,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-64,-39,-43,-64,-54,20,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,5.772222,-2.944444,14.15,0.0,2059.94,-10.083333,31.342548
RO,2020-04-07,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,360,21,54,4417,197,460,,274,,,,,,,12,14,47,78,108,85,57,23,5,83,114,367,720,1184,918,548,305,117,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-63,-36,-42,-64,-54,20,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,6.383333,-3.611111,16.122222,0.0,2019.3,-10.322222,29.901161
RO,2020-04-08,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,344,23,68,4761,220,528,19907,162,,,,,,,19,7,17,53,67,79,56,23,27,102,121,384,773,1251,997,604,328,144,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-62,-34,-41,-63,-53,19,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,7.455556,-2.211111,17.638889,0.0,1950.72,-6.211111,37.92752
RO,2020-04-09,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,441,28,119,5202,248,647,,178,,,,,,,11,17,44,65,87,97,60,45,18,113,138,428,838,1338,1094,664,373,162,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-62,-34,-40,-63,-53,19,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,9.327778,-0.888889,19.422222,0.0,1879.6,-3.627778,40.445647
RO,2020-04-10,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,265,22,82,5467,270,729,,183,,,,,,,6,11,23,33,92,59,40,16,9,119,149,451,871,1430,1153,704,389,171,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-60,-26,-44,-59,-43,18,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,10.238889,0.427778,18.805556,0.0,1821.18,-1.827778,43.614788
RO,2020-04-11,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,523,21,29,5990,291,758,,208,,,,,,,13,12,52,72,99,118,76,55,18,132,161,503,943,1529,1271,780,444,189,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-67,-29,-50,-59,-33,12,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,8.933333,0.788889,16.538889,0.0,1770.38,-2.744444,44.703445
RO,2020-04-12,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,310,23,94,6300,314,852,,204,,,,,,,7,9,23,51,71,51,41,29,26,139,170,526,994,1600,1322,821,473,215,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-76,-42,-52,-68,-34,13,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,9.422222,0.577778,17.477778,0.0,1719.58,-1.961111,45.87224
RO,2020-04-13,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,333,17,62,6633,331,914,,231,,,,,,,23,34,31,51,65,47,18,10,14,162,204,557,1045,1665,1369,839,483,229,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-61,-33,-39,-62,-55,19,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,10.955556,1.522222,19.061111,0.0,1661.16,-0.161111,46.767179
RO,2020-04-14,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,246,20,137,6879,351,1051,,241,,,,,,,6,12,24,36,45,54,43,18,17,168,216,581,1081,1710,1423,882,501,246,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-59,-26,-44,-62,-54,19,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,5.9,0.116667,15.522222,2.8702,10.16,0.518519,69.111638
RO,2020-04-15,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,337,21,166,7216,372,1217,44487,245,,,,,,,16,15,29,48,81,63,51,28,42,184,231,610,1129,1791,1486,933,529,288,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-54,-15,-39,-58,-53,18,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,2.755556,-3.433333,9.022222,4.064,875.03,-4.666667,58.882427
RO,2020-04-16,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,491,20,140,7707,392,1357,,243,,,,,,,7,14,28,69,114,101,74,47,16,191,245,638,1198,1905,1587,1007,576,304,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-53,-13,-34,-58,-54,18,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,7.911111,-1.766667,16.972222,0.0,1590.04,-1.45,51.91611
RO,2020-04-17,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,360,19,151,8067,411,1508,,258,,,,,,,10,8,21,50,92,66,48,23,27,201,253,659,1248,1997,1653,1055,599,331,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-64,-21,-46,-67,-68,24,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,10.25,1.616667,19.355556,0.0,1460.5,0.216667,50.062263
RO,2020-04-18,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,351,10,222,8418,421,1730,,248,,,,,,,10,13,31,32,91,89,46,30,9,211,266,690,1280,2088,1742,1101,629,340,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-76,-43,-55,-65,-45,15,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,11.261111,3.244444,19.855556,0.0508,1419.86,2.85,56.655341
RO,2020-04-19,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,328,30,162,8746,451,1892,,256,,,,,,,6,10,17,34,83,80,56,25,17,217,276,707,1314,2171,1822,1157,654,357,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-93,-93,-63,-83,-53,18,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,9.794444,3.955556,15.711111,14.9352,,5.677778,75.85435
RO,2020-04-20,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,190,27,125,8936,478,2017,,261,,,,,,,9,8,23,24,36,30,27,15,18,226,284,730,1338,2207,1852,1184,669,375,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-90,-81,-53,-85,-85,30,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,7.738889,3.866667,13.5,5.0292,680.72,0.9,64.553868
RO,2020-04-21,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,306,20,136,9242,498,2153,,245,,,,,,,9,17,21,31,56,73,50,31,17,235,301,751,1369,2263,1925,1234,700,392,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-67,-42,-45,-69,-60,21,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,7.133333,1.233333,13.422222,0.0,1330.96,-3.066667,50.239714
RO,2020-04-22,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,468,26,253,9710,524,2406,76072,288,,,,,,,-10,9,54,101,138,66,51,39,17,225,310,805,1470,2401,1991,1285,739,409,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-61,-37,-39,-63,-53,18,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,6.533333,-1.572222,13.716667,0.0,1300.48,-3.65,49.214398
RO,2020-04-23,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,386,21,72,10096,545,2478,,236,,,,,,,5,21,38,45,87,101,28,30,21,230,331,843,1515,2488,2092,1313,769,430,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-59,-33,-37,-62,-52,19,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,7.922222,-0.677778,16.127778,0.0,1170.94,-2.361111,48.9084
RO,2020-04-24,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,321,22,339,10417,567,2817,,241,,,,,,,9,10,22,38,74,172,45,23,26,239,341,865,1553,2562,2264,1358,792,456,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-58,-31,-41,-60,-41,18,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,8.922222,0.172222,17.827778,0.0,1109.98,-1.144444,49.817622
RO,2020-04-25,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,218,34,73,10635,601,2890,,235,,,,,,,2,8,19,31,45,-52,25,17,21,241,349,884,1584,2607,2212,1383,809,477,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-67,-38,-50,-60,-28,11,3,2,2,4,2,2,2,4,2,2,0,0,2,1,1,0,0,0,0,87.04,10.544444,1.716667,19.183333,0.0,1049.02,0.916667,51.837567
