location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CH,2022-06-08,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2648,1,9458,3673780,13295,21175481,24,53678,168,6034078,218,5960364,2794,15735200,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,11.58642,7.055556,17.209877,2.902857,,7.82716,77.95193
CH,2022-06-09,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2480,0,9068,3676260,13295,21184549,42,53720,72,6034150,86,5960450,1123,15736323,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,9.080247,6.111111,12.351852,4.027714,,6.783951,86.077834
CH,2022-06-10,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2450,0,9254,3678710,13295,21193803,29,53749,90,6034240,111,5960561,2097,15738420,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,12.277778,5.611111,17.598765,0.0,,6.296296,67.677663
CH,2022-06-11,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1695,0,6084,3680405,13295,21199887,28,53777,48,6034288,66,5960627,971,15739391,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,14.981481,7.475309,21.648148,0.0,,7.111111,59.78108
CH,2022-06-12,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1287,1,3894,3681692,13296,21203781,23,53800,1,6034289,0,5960627,1,15739392,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,17.407407,10.12963,24.296296,0.0,,9.407407,59.682698
CH,2022-06-13,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4110,1,10786,3685802,13297,21214567,46,53846,90,6034379,125,5960752,1424,15740816,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,14.876543,10.938272,18.395062,4.027714,,11.950617,83.100732
CH,2022-06-14,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3653,3,10939,3689455,13300,21225506,49,53895,62,6034441,87,5960839,1253,15742069,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,16.024691,8.469136,22.580247,1.4605,,8.820988,62.891462
CH,2022-06-15,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3894,0,10632,3693349,13300,21236138,48,53943,163,6034604,271,5961110,3020,15745089,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,17.91358,12.54321,24.783951,0.09525,,11.691358,67.226364
CH,2022-06-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3535,1,10038,3696884,13301,21246176,46,53989,47,6034651,74,5961184,1173,15746262,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,18.117284,12.098765,23.932099,3.447143,,13.216049,73.889157
CH,2022-06-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3932,1,10817,3700816,13302,21256993,49,54038,96,6034747,148,5961332,2274,15748536,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,18.425926,12.104938,24.382716,0.112889,,10.925926,62.020389
CH,2022-06-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2573,1,7062,3703389,13303,21264055,37,54075,30,6034777,46,5961378,641,15749177,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,20.67284,13.04321,27.432099,0.0,,10.67284,52.985538
CH,2022-06-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1742,3,4570,3705131,13306,21268625,48,54123,0,6034777,0,5961378,0,15749177,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,21.925926,14.958333,28.987654,0.0,,12.783951,56.20174
CH,2022-06-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5955,1,12943,3711086,13307,21281568,52,54175,57,6034834,82,5961460,1426,15750603,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,20.697531,15.197531,25.654321,0.0,,12.771605,61.145976
CH,2022-06-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5073,0,13124,3716159,13307,21294692,71,54246,51,6034885,95,5961555,1492,15752095,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,19.166667,14.111111,25.660494,0.0,,13.351852,69.201581
CH,2022-06-22,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5248,1,12962,3721407,13308,21307654,58,54304,172,6035057,287,5961842,3540,15755635,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,16.469136,12.932099,21.388889,3.048,,13.975309,85.335119
CH,2022-06-23,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5021,4,13015,3726428,13312,21320669,56,54360,49,6035106,61,5961903,1479,15757114,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,16.932099,10.62963,22.925926,23.186571,,12.82716,77.031269
CH,2022-06-24,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4622,4,12448,3731050,13316,21333117,51,54411,84,6035190,141,5962044,2377,15759491,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,13.111111,9.222222,17.37037,2.54,,11.722222,91.43302
CH,2022-06-25,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3285,2,8916,3734335,13318,21342033,40,54451,37,6035227,46,5962090,1094,15760585,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,15.018519,8.234568,21.04321,17.126857,,10.37037,74.239004
CH,2022-06-26,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2337,0,6073,3736672,13318,21348106,50,54501,0,6035227,1,5962091,1,15760586,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,17.833333,11.820988,22.981481,3.14325,,13.049383,74.111433
CH,2022-06-27,Q39,country/CHE,CH,Switzerland,CH,CHE,0,8284,3,16619,3744956,13321,21364725,74,54575,70,6035297,80,5962171,1535,15762121,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,15.537037,11.246914,18.376543,0.0,,12.87037,84.409248
CH,2022-06-28,Q39,country/CHE,CH,Switzerland,CH,CHE,0,7239,4,17597,3752195,13325,21382322,69,54644,37,6035334,75,5962246,1566,15763687,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,13.635802,10.783951,16.055556,6.458857,,11.703704,88.207149
CH,2022-06-29,Q39,country/CHE,CH,Switzerland,CH,CHE,0,7234,4,17431,3759429,13329,21399753,65,54709,131,6035465,204,5962450,3752,15767439,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,16.314815,11.209877,21.37037,0.8255,,12.654321,79.439211
CH,2022-06-30,Q39,country/CHE,CH,Switzerland,CH,CHE,0,7147,2,17212,3766576,13331,21416965,57,54766,51,6035516,69,5962519,1811,15769250,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,2,0,,,2,2,0,,0,0,5,11.11,17.154321,12.067901,23.469136,0.0,,13.444444,78.977015
CH,2022-07-01,Q39,country/CHE,CH,Switzerland,CH,CHE,0,6845,2,17150,3773421,13333,21434115,87,54853,100,6035616,147,5962666,2803,15772053,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,11.95679,9.098765,14.790123,19.521714,,9.728395,86.436608
CH,2022-07-02,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4494,1,11852,3777915,13334,21445967,52,54905,48,6035664,53,5962719,1218,15773271,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,15.592593,7.462963,22.197531,1.30175,,9.623457,68.41723
CH,2022-07-03,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2921,1,6730,3780836,13335,21452697,58,54963,0,6035664,0,5962719,0,15773271,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,18.796296,11.541667,25.061728,0.0,,11.783951,63.853784
CH,2022-07-04,Q39,country/CHE,CH,Switzerland,CH,CHE,0,11212,7,21101,3792048,13342,21473798,87,55050,61,6035725,63,5962782,1702,15774973,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,15.981481,13.425926,20.851852,10.16,,13.833333,87.16503
CH,2022-07-05,Q39,country/CHE,CH,Switzerland,CH,CHE,0,9601,6,23160,3801649,13348,21496958,76,55126,64,6035789,80,5962862,2193,15777166,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,15.932099,13.067901,19.734568,11.103429,,12.969136,83.147777
CH,2022-07-06,Q39,country/CHE,CH,Switzerland,CH,CHE,0,9789,5,23161,3811438,13353,21520119,84,55210,130,6035919,165,5963027,4828,15781994,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,15.839506,10.709877,20.561728,0.197556,,10.049383,69.130741
CH,2022-07-07,Q39,country/CHE,CH,Switzerland,CH,CHE,0,8636,5,20758,3820074,13358,21540877,79,55289,53,6035972,90,5963117,3385,15785379,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,14.716049,10.277778,18.895062,0.0,,9.234568,70.726194
CH,2022-07-08,Q39,country/CHE,CH,Switzerland,CH,CHE,0,7908,6,20162,3827982,13364,21561039,60,55349,88,6036060,118,5963235,5013,15790392,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,14.938272,9.574074,19.154321,0.0,,7.314815,60.856502
CH,2022-07-09,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4976,6,13021,3832958,13370,21574060,55,55404,32,6036092,35,5963270,1520,15791912,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,14.919753,8.641975,20.808642,0.0,,7.567901,61.550762
CH,2022-07-10,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3306,3,7630,3836264,13373,21581690,68,55472,0,6036092,0,5963270,25,15791937,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,15.666667,10.45679,20.45679,0.0,,9.487654,67.848019
CH,2022-07-11,Q39,country/CHE,CH,Switzerland,CH,CHE,0,10956,3,21851,3847220,13376,21603541,82,55554,78,6036170,79,5963349,3599,15795536,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,15.574074,9.135802,21.296296,0.0,,8.82716,64.39526
CH,2022-07-12,Q39,country/CHE,CH,Switzerland,CH,CHE,0,9466,4,21633,3856686,13380,21625174,73,55627,81,6036251,77,5963426,4200,15799736,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,16.160494,10.925926,22.080247,0.0,,8.055556,58.922318
CH,2022-07-13,Q39,country/CHE,CH,Switzerland,CH,CHE,0,8640,7,20094,3865326,13387,21645268,66,55693,108,6036359,134,5963560,8004,15807740,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,18.666667,10.111111,25.382716,0.0,,8.339506,51.500498
CH,2022-07-14,Q39,country/CHE,CH,Switzerland,CH,CHE,0,7706,3,19680,3873032,13390,21664948,77,55770,55,6036414,54,5963614,6031,15813771,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,21.283951,16.061728,27.425926,0.0,,11.333333,53.330399
CH,2022-07-15,Q39,country/CHE,CH,Switzerland,CH,CHE,0,7051,4,18339,3880083,13394,21683287,60,55830,118,6036532,122,5963736,7243,15821014,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,18.438272,13.45679,22.740741,0.0,,11.462963,65.49633
CH,2022-07-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4302,7,11797,3884385,13401,21695084,56,55886,31,6036563,38,5963774,1635,15822649,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,17.839506,11.925926,23.382716,0.0,,10.061728,60.988433
CH,2022-07-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2857,3,7007,3887242,13404,21702091,54,55940,1,6036564,1,5963775,180,15822829,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,18.438272,11.253086,25.253086,0.0,,8.925926,54.134095
CH,2022-07-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,9613,6,19006,3896855,13410,21721097,79,56019,56,6036620,60,5963835,4459,15827288,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,20.395062,12.91358,27.882716,0.0,,8.580247,46.917112
CH,2022-07-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,7073,5,18162,3903928,13415,21739259,51,56070,74,6036694,76,5963911,6144,15833432,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,21.734568,13.765432,28.950617,0.0,,10.845679,50.20487
CH,2022-07-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,6327,5,15410,3910255,13420,21754669,55,56125,108,6036802,111,5964022,8586,15842018,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,,,2,2,0,,0,0,5,11.11,20.203704,15.475309,27.493827,0.362857,,14.154321,68.50634
