location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AD,2021-05-11,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,23,0,13470,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,9.873016,4.428571,17.261905,2.328333,,7.138889,77.516672
AD,2021-05-12,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13470,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,112267,0,3,4,43.52,12.325397,4.785714,21.309524,5.715,,6.571429,68.225944
AD,2021-05-13,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,40,0,13510,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,13.47619,6.603175,19.706349,5.715,,7.0,65.767085
AD,2021-05-14,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13510,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,12.103175,5.777778,18.015873,9.906,,7.574074,71.721288
AD,2021-05-15,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13510,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,14.769841,10.880952,18.65873,1.608667,,11.0,79.236032
AD,2021-05-16,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,45,0,13555,127,188280,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,14.468254,10.087302,18.5,4.4704,,12.214286,87.439507
AD,2021-05-17,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,14,0,13569,127,,682,27613,2,4704,684,32317,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,14.547619,10.087302,19.333333,4.318,,7.230159,62.668023
AD,2021-05-18,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13569,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,13.690476,7.15873,20.246032,0.169333,,8.34127,70.598218
AD,2021-05-19,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,40,0,13609,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,14.055556,7.253968,19.111111,0.870857,,7.611111,66.023764
AD,2021-05-20,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13609,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,15.920635,8.007937,23.373016,0.508,,6.515873,53.936175
AD,2021-05-21,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13609,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,15.269841,9.746032,22.365079,0.0,,9.579365,69.127264
AD,2021-05-22,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13609,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,13.373016,9.84127,18.214286,1.651,,8.02381,70.844786
AD,2021-05-23,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,55,0,13664,127,190469,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,13.452381,8.690476,17.603175,0.072571,,6.936508,65.480082
AD,2021-05-24,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13664,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,13.492063,7.873016,18.865079,0.042333,,7.444444,67.419109
AD,2021-05-25,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,7,0,13671,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,14.65873,8.190476,19.730159,0.072571,,6.452381,58.917433
AD,2021-05-26,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,11,0,13682,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,15.650794,9.611111,21.373016,0.0,,7.087302,57.378337
AD,2021-05-27,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,11,0,13693,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,18.396825,9.198413,25.928571,0.0,,8.952381,54.895092
AD,2021-05-28,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13693,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,19.380952,11.849206,25.261905,0.0,,11.071429,58.99681
AD,2021-05-29,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13693,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,19.634921,13.277778,26.087302,0.0,,13.531746,68.642837
AD,2021-05-30,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,34,0,13727,127,191856,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,20.984127,15.055556,27.15873,0.254,,13.730159,63.705206
AD,2021-05-31,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,2,0,13729,127,,0,27613,3599,8303,3599,35916,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,20.865079,13.825397,27.253968,0.145143,,14.0,65.049988
AD,2021-06-01,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,15,0,13744,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,17.301587,11.095238,23.928571,0.084667,,14.805556,81.843141
AD,2021-06-02,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,8,0,13752,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,18.698413,15.380952,23.333333,8.744857,,15.484127,81.733778
AD,2021-06-03,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,6,0,13758,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,20.055556,16.039683,24.944444,0.036286,,15.373016,74.65863
AD,2021-06-04,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13758,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,15.674603,12.412698,21.619048,0.084667,,14.933333,87.965374
AD,2021-06-05,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,19,0,13777,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,18.15873,13.761905,23.722222,5.987143,,12.206349,69.260568
AD,2021-06-06,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,4,0,13781,127,193594,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,19.428571,14.007937,24.674603,0.217714,,11.595238,61.426205
AD,2021-06-07,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13781,127,,2922,30535,2635,10938,5557,41473,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,3,2,0,0,3,4,43.52,20.444444,14.031746,26.111111,0.072571,,11.730159,58.208057
AD,2021-06-08,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,10,0,13791,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,22.079365,13.531746,28.809524,0.145143,,11.801587,52.994556
AD,2021-06-09,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,14,0,13805,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,22.468254,14.714286,28.920635,0.072571,,13.18254,56.815181
AD,2021-06-10,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,8,0,13813,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,24.0,17.468254,29.888889,0.0,,13.47619,52.887325
AD,2021-06-11,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13813,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,23.97619,18.083333,29.142857,0.0,,15.087302,58.446066
AD,2021-06-12,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13813,127,194606,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,23.222222,17.626984,29.555556,0.0,,16.230159,66.099851
AD,2021-06-13,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,13,0,13826,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,26.650794,17.579365,34.039683,0.036286,,15.396825,50.822148
AD,2021-06-14,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,2,0,13828,127,,4111,34646,5478,16416,9634,51107,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,26.880952,17.753968,33.880952,0.0,,15.515873,50.722504
AD,2021-06-15,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,8,0,13836,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,26.968254,19.595238,33.380952,0.0,,16.333333,52.871113
AD,2021-06-16,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,3,0,13839,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,25.531746,19.452381,32.34127,0.108857,,17.793651,62.622872
AD,2021-06-17,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,3,0,13842,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,20.674603,15.714286,27.071429,0.0,,17.777778,79.10386
AD,2021-06-18,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13842,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,23.103175,16.150794,29.095238,1.705429,,17.222222,69.703363
AD,2021-06-19,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13842,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,23.563492,19.404762,29.071429,0.0,,18.579365,73.692719
AD,2021-06-20,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,22,0,13864,127,195713,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,21.595238,15.626984,28.031746,0.338667,,17.412698,77.773505
AD,2021-06-21,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13864,127,,4021,38667,8182,24598,12158,63265,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,20.190476,13.253968,27.984127,5.757333,,15.246032,74.110841
AD,2021-06-22,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,9,0,13873,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,18.428571,12.539683,24.753968,3.471333,,13.02381,71.835075
AD,2021-06-23,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,4,0,13877,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,16.309524,12.047619,20.666667,2.328333,,13.416667,81.927579
AD,2021-06-24,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,5,0,13882,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,18.515873,13.793651,23.563492,5.672667,,12.666667,69.575606
AD,2021-06-25,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13882,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,21.142857,15.68254,26.777778,0.0,,12.619048,58.9132
AD,2021-06-26,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13882,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,22.388889,14.722222,29.547619,0.0,,14.650794,61.767335
AD,2021-06-27,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,13882,127,196782,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,1,2,0,0,0,2,2,2,0,0,3,4,43.52,19.5,16.325397,27.111111,1.397,,16.404762,83.463945
AD,2021-06-28,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,18,0,13900,127,,3049,41716,2015,26613,5064,68329,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,2,2,0,0,0,2,3,2,0,0,3,4,46.3,18.730159,14.31746,24.214286,3.156857,,13.055556,70.135607
AD,2021-06-29,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,11,0,13911,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,2,2,0,0,0,2,3,2,0,0,3,4,46.3,18.84127,15.063492,23.071429,0.362857,,12.103175,65.584746
AD,2021-06-30,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,7,0,13918,127,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,1,1,1,4,1,0,0,2,2,0,0,0,2,3,2,0,0,3,4,46.3,19.531746,14.777778,24.84127,0.0,,12.150794,63.209761
